player,isHome,shotType,goalType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates
"{'name': 'Ivan Davidović', 'firstName': 'Ivan Davidovic', 'slug': 'ivan-davidovic', 'shortName': 'I. Davidović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 55, 'gender': 'M', 'id': 1147753, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان دافيدوفيتش'}, 'shortNameTranslation': {'ar': 'إ. دافيدوفيتش'}}}",True,post,,assisted,"{'x': 9.2, 'y': 55.4, 'z': 0}",right-foot,high,"{'x': 0, 'y': 53, 'z': 39.9}",5364477,59,,3525,"{'start': {'x': 55.4, 'y': 9.2}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 60.1}}",32,1875,825,shot,
"{'name': 'Ahmed Hadzimujovic', 'firstName': 'Ahmed Hadzimujovic', 'slug': 'ahmed-hadzimujovic', 'shortName': 'A. Hadzimujovic', 'position': 'D', 'jerseyNumber': '4', 'userCount': 132, 'gender': 'M', 'id': 1981962, 'fieldTranslations': {'nameTranslation': {'ar': 'أحمد هادزيموجوفيتش'}, 'shortNameTranslation': {'ar': 'أ. هادزيموجوفيتش'}}}",True,miss,,corner,"{'x': 10, 'y': 54, 'z': 0}",head,high,"{'x': 0, 'y': 52.8, 'z': 80.6}",5364444,56,,3312,"{'start': {'x': 54, 'y': 10}, 'end': {'x': 47.2, 'y': 0}, 'goal': {'x': 47.2, 'y': 19.4}}",35,2088,612,shot,
"{'name': 'Abdulsamed Abdullahi', 'slug': 'abdulsamed-abdullahi', 'shortName': 'A. Abdullahi', 'position': 'M', 'jerseyNumber': '8', 'userCount': 106, 'gender': 'M', 'id': 907763, 'fieldTranslations': {'nameTranslation': {'ar': 'عبدالسلام عبد اللهي'}, 'shortNameTranslation': {'ar': 'ع. اللهي'}}}",True,block,,assisted,"{'x': 13.1, 'y': 73.9, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 19}",5365176,55,,3263,"{'start': {'x': 73.9, 'y': 13.1}, 'block': {'x': 68.2, 'y': 10.3}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 81}}",36,2137,563,shot,"{'x': 10.3, 'y': 68.2, 'z': 0}"
"{'name': 'Ugo Bonnet', 'firstName': '', 'lastName': '', 'slug': 'ugo-bonnet', 'shortName': 'U. Bonnet', 'position': 'F', 'jerseyNumber': '12', 'userCount': 58, 'gender': 'M', 'id': 988937, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغو بونيت'}, 'shortNameTranslation': {'ar': 'أ. بونيت'}}}",False,miss,,assisted,"{'x': 2.8, 'y': 58.2, 'z': 0}",right-foot,left,"{'x': 0, 'y': 63.7, 'z': 9.7}",5383259,52,,3061,"{'start': {'x': 58.2, 'y': 2.8}, 'block': {'x': 39.7, 'y': 1}, 'end': {'x': 36.3, 'y': 0}, 'goal': {'x': 36.3, 'y': 90.3}}",39,2339,361,shot,"{'x': 1, 'y': 39.7, 'z': 0}"
"{'name': 'Abdulsamed Abdullahi', 'slug': 'abdulsamed-abdullahi', 'shortName': 'A. Abdullahi', 'position': 'M', 'jerseyNumber': '8', 'userCount': 106, 'gender': 'M', 'id': 907763, 'fieldTranslations': {'nameTranslation': {'ar': 'عبدالسلام عبد اللهي'}, 'shortNameTranslation': {'ar': 'ع. اللهي'}}}",True,save,,assisted,"{'x': 21.7, 'y': 73.8, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 12.7}",5364432,51,,3021,"{'start': {'x': 73.8, 'y': 21.7}, 'block': {'x': 51.4, 'y': 1.6}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 87.3}}",40,2379,321,shot,"{'x': 1.6, 'y': 51.4, 'z': 0}"
"{'name': 'Samson Iyede', 'firstName': '', 'lastName': '', 'slug': 'samson-iyede', 'shortName': 'S. Iyede', 'position': 'F', 'jerseyNumber': '9', 'userCount': 75, 'gender': 'M', 'id': 887054, 'fieldTranslations': {'nameTranslation': {'ar': 'سامسون إيدي'}, 'shortNameTranslation': {'ar': 'س. إيدي'}}}",True,miss,,assisted,"{'x': 29.1, 'y': 51.3, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 40.2, 'z': 70.8}",5364423,48,,2874,"{'start': {'x': 51.3, 'y': 29.1}, 'end': {'x': 59.8, 'y': 0}, 'goal': {'x': 59.8, 'y': 29.2}}",43,2526,174,shot,
"{'name': 'Ivan Davidović', 'firstName': 'Ivan Davidovic', 'slug': 'ivan-davidovic', 'shortName': 'I. Davidović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 55, 'gender': 'M', 'id': 1147753, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان دافيدوفيتش'}, 'shortNameTranslation': {'ar': 'إ. دافيدوفيتش'}}}",True,block,,assisted,"{'x': 8, 'y': 50.3, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 19}",5364842,46,,2733,"{'start': {'x': 50.3, 'y': 8}, 'block': {'x': 50, 'y': 6.6}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 81}}",45,2667,33,shot,"{'x': 6.6, 'y': 50, 'z': 0}"
"{'name': 'Numan Kurdić', 'firstName': '', 'lastName': '', 'slug': 'numan-kurdic', 'shortName': 'N. Kurdić', 'position': 'D', 'jerseyNumber': '27', 'userCount': 57, 'gender': 'M', 'id': 941050, 'fieldTranslations': {'nameTranslation': {'ar': 'نويمان كرديتش', 'bn': 'নুমান কুর্দিচ', 'hi': 'नुमान कुर्दीक'}, 'shortNameTranslation': {'ar': 'ن. كرديتش', 'bn': 'এন. কুর্দিচ', 'hi': 'एन. कुर्दीक'}}}",True,block,,assisted,"{'x': 5.5, 'y': 48.7, 'z': 0}",head,low-centre,"{'x': 0, 'y': 49.4, 'z': 19}",5364241,45,1.0,2743,"{'start': {'x': 48.7, 'y': 5.5}, 'block': {'x': 48.9, 'y': 4.9}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 81}}",1,2657,43,shot,"{'x': 4.9, 'y': 48.9, 'z': 0}"
"{'name': 'Miloš Jović', 'firstName': 'Miloš Jović', 'slug': 'milos-jovic', 'shortName': 'M. Jović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 102, 'gender': 'M', 'id': 1516067, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش يوفتيش'}, 'shortNameTranslation': {'ar': 'م. يوفتيش'}}}",False,miss,,regular,"{'x': 22, 'y': 56.6, 'z': 0}",right-foot,high,"{'x': 0, 'y': 49.2, 'z': 75}",5364173,44,,2603,"{'start': {'x': 56.6, 'y': 22}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 25}}",2,97,2603,shot,
"{'name': 'Adem Ljajić', 'slug': 'adem-ljajic', 'shortName': 'A. Ljajić', 'position': 'M', 'jerseyNumber': '88', 'userCount': 990, 'gender': 'M', 'id': 39587, 'fieldTranslations': {'nameTranslation': {'ar': 'آدم لياييتش', 'bn': 'অ্যাডেম লাজাজিক', 'hi': 'एडेम लजाजिक'}, 'shortNameTranslation': {'ar': 'آ. لياييتش', 'bn': 'এ. লাজাজিক', 'hi': 'ए. लजाजिक'}}}",True,miss,,regular,"{'x': 15.7, 'y': 36.2, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 42.7, 'z': 70.8}",5364346,43,,2563,"{'start': {'x': 36.2, 'y': 15.7}, 'end': {'x': 57.3, 'y': 0}, 'goal': {'x': 57.3, 'y': 29.2}}",3,137,2563,shot,
"{'name': 'Stefan Bastaja', 'firstName': 'Stefan Bastaja', 'slug': 'stefan-bastaja', 'shortName': 'S. Bastaja', 'position': 'D', 'jerseyNumber': '16', 'userCount': 22, 'gender': 'M', 'id': 1627088, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان باستاجا'}, 'shortNameTranslation': {'ar': 'س. باستاجا'}}}",False,block,,corner,"{'x': 27.8, 'y': 67.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.8, 'z': 19}",5364348,40,,2386,"{'start': {'x': 67.5, 'y': 27.8}, 'block': {'x': 63.2, 'y': 21.2}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 81}}",6,314,2386,shot,"{'x': 21.2, 'y': 63.2, 'z': 0}"
"{'name': 'Nikola Glišić', 'firstName': '', 'lastName': '', 'slug': 'nikola-glisic', 'shortName': 'N. Glišić', 'position': 'D', 'jerseyNumber': '7', 'userCount': 60, 'gender': 'M', 'id': 1111990, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا غليشيتش'}, 'shortNameTranslation': {'ar': 'ن. غليشيتش'}}}",False,block,,corner,"{'x': 3.5, 'y': 60.3, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.3, 'z': 19}",5364347,40,,2378,"{'start': {'x': 60.3, 'y': 3.5}, 'block': {'x': 59.2, 'y': 2.4}, 'end': {'x': 53.7, 'y': 0}, 'goal': {'x': 53.7, 'y': 81}}",6,322,2378,shot,"{'x': 2.4, 'y': 59.2, 'z': 0}"
"{'name': 'Dušan Zagar', 'firstName': 'Dusan Zagar', 'slug': 'dusan-zagar', 'shortName': 'D. Zagar', 'position': 'M', 'jerseyNumber': '10', 'userCount': 37, 'gender': 'M', 'id': 2059299, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان زاغار'}, 'shortNameTranslation': {'ar': 'د. زاغار'}}}",False,block,,assisted,"{'x': 8.8, 'y': 33, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 51.9, 'z': 19}",5383258,39,,2325,"{'start': {'x': 33, 'y': 8.8}, 'block': {'x': 36.8, 'y': 6.6}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 81}}",7,375,2325,shot,"{'x': 6.6, 'y': 36.8, 'z': 0}"
"{'name': 'Miloš Jović', 'firstName': 'Miloš Jović', 'slug': 'milos-jovic', 'shortName': 'M. Jović', 'position': 'F', 'jerseyNumber': '9', 'userCount': 102, 'gender': 'M', 'id': 1516067, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش يوفتيش'}, 'shortNameTranslation': {'ar': 'م. يوفتيش'}}}",False,goal,regular,set-piece,"{'x': 7.9, 'y': 55.6, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 53.9, 'z': 26.6}",5364094,35,,2098,"{'start': {'x': 55.6, 'y': 7.9}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 73.4}}",11,602,2098,shot,
"{'name': 'Dušan Zagar', 'firstName': 'Dusan Zagar', 'slug': 'dusan-zagar', 'shortName': 'D. Zagar', 'position': 'M', 'jerseyNumber': '10', 'userCount': 37, 'gender': 'M', 'id': 2059299, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان زاغار'}, 'shortNameTranslation': {'ar': 'د. زاغار'}}}",False,block,,set-piece,"{'x': 24.7, 'y': 57.9, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49, 'z': 19}",5364161,35,,2093,"{'start': {'x': 57.9, 'y': 24.7}, 'block': {'x': 56.7, 'y': 20.3}, 'end': {'x': 51, 'y': 0}, 'goal': {'x': 51, 'y': 81}}",11,607,2093,shot,"{'x': 20.3, 'y': 56.7, 'z': 0}"
"{'name': 'Dušan Zagar', 'firstName': 'Dusan Zagar', 'slug': 'dusan-zagar', 'shortName': 'D. Zagar', 'position': 'M', 'jerseyNumber': '10', 'userCount': 37, 'gender': 'M', 'id': 2059299, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان زاغار'}, 'shortNameTranslation': {'ar': 'د. زاغار'}}}",False,miss,,corner,"{'x': 28.5, 'y': 61.3, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 58.5, 'z': 87.5}",5364083,29,,1715,"{'start': {'x': 61.3, 'y': 28.5}, 'end': {'x': 41.5, 'y': 0}, 'goal': {'x': 41.5, 'y': 12.5}}",17,985,1715,shot,
"{'name': 'Mihajlo Petković', 'firstName': 'Mihajlo', 'lastName': 'Petkovic', 'slug': 'mihajlo-petkovic', 'shortName': 'M. Petković', 'position': 'M', 'jerseyNumber': '21', 'userCount': 153, 'gender': 'M', 'id': 1100966, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو بيتكوفيتش', 'bn': 'মিহাজলো পেটকোভিচ', 'hi': 'मिहाज्लो पेतकोविच'}, 'shortNameTranslation': {'ar': 'م. بيتكوفيتش', 'bn': 'এম. পেটকোভিচ', 'hi': 'एम. पेतकोविच'}}}",True,miss,,assisted,"{'x': 28.4, 'y': 46, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 43.2, 'z': 76.4}",5364077,28,,1631,"{'start': {'x': 46, 'y': 28.4}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 23.6}}",18,1069,1631,shot,
"{'name': 'Luka Luković', 'firstName': '', 'lastName': '', 'slug': 'luka-lukovic', 'shortName': 'L. Luković', 'position': 'M', 'jerseyNumber': '8', 'userCount': 42, 'gender': 'M', 'id': 314246, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا لوكوفيتش', 'bn': 'লুকা লুকোভিচ', 'hi': 'लुका लुकोविक'}, 'shortNameTranslation': {'ar': 'ل. لوكوفيتش', 'bn': 'এল. লুকোভিচ', 'hi': 'एल. लुकोविक'}}}",False,miss,,assisted,"{'x': 27.4, 'y': 50.9, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 56.6, 'z': 70.8}",5364051,23,,1349,"{'start': {'x': 50.9, 'y': 27.4}, 'end': {'x': 43.4, 'y': 0}, 'goal': {'x': 43.4, 'y': 29.2}}",23,1351,1349,shot,
"{'name': 'Nikola Glišić', 'firstName': '', 'lastName': '', 'slug': 'nikola-glisic', 'shortName': 'N. Glišić', 'position': 'D', 'jerseyNumber': '7', 'userCount': 60, 'gender': 'M', 'id': 1111990, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا غليشيتش'}, 'shortNameTranslation': {'ar': 'ن. غليشيتش'}}}",False,save,,assisted,"{'x': 24, 'y': 27, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 10.1}",5363967,12,,708,"{'start': {'x': 27, 'y': 24}, 'block': {'x': 48.6, 'y': 1.8}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 89.9}}",34,1992,708,shot,"{'x': 1.8, 'y': 48.6, 'z': 0}"
"{'name': 'Dušan Zagar', 'firstName': 'Dusan Zagar', 'slug': 'dusan-zagar', 'shortName': 'D. Zagar', 'position': 'M', 'jerseyNumber': '10', 'userCount': 37, 'gender': 'M', 'id': 2059299, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان زاغار'}, 'shortNameTranslation': {'ar': 'د. زاغار'}}}",False,block,,assisted,"{'x': 11.6, 'y': 35.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 19}",5363960,9,,532,"{'start': {'x': 35.8, 'y': 11.6}, 'block': {'x': 41.5, 'y': 6.7}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 81}}",37,2168,532,shot,"{'x': 6.7, 'y': 41.5, 'z': 0}"
"{'name': 'Nikola Krstić', 'firstName': '', 'lastName': '', 'slug': 'nikola-krstic', 'shortName': 'N. Krstić', 'position': 'M', 'jerseyNumber': '25', 'userCount': 68, 'gender': 'M', 'id': 1481264, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا كريستيتش'}, 'shortNameTranslation': {'ar': 'ن. كريستيتش'}}}",False,save,,regular,"{'x': 22.9, 'y': 49.3, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.2, 'z': 13.9}",5363957,7,,406,"{'start': {'x': 49.3, 'y': 22.9}, 'block': {'x': 51.8, 'y': 1.8}, 'end': {'x': 52.8, 'y': 0}, 'goal': {'x': 52.8, 'y': 86.1}}",39,2294,406,shot,"{'x': 1.8, 'y': 51.8, 'z': 0}"
"{'name': 'Dušan Zagar', 'firstName': 'Dusan Zagar', 'slug': 'dusan-zagar', 'shortName': 'D. Zagar', 'position': 'M', 'jerseyNumber': '10', 'userCount': 37, 'gender': 'M', 'id': 2059299, 'fieldTranslations': {'nameTranslation': {'ar': 'دوشان زاغار'}, 'shortNameTranslation': {'ar': 'د. زاغار'}}}",False,miss,,assisted,"{'x': 10.4, 'y': 44.8, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 42.2, 'z': 6.9}",5363870,4,,192,"{'start': {'x': 44.8, 'y': 10.4}, 'end': {'x': 57.8, 'y': 0}, 'goal': {'x': 57.8, 'y': 93.1}}",42,2508,192,shot,
