minute,value
1.0,6
2.0,9
3.0,4
4.0,-27
5.0,26
6.0,14
7.0,-21
8.0,-6
9.0,-21
10.0,-17
11.0,-18
12.0,-43
13.0,-28
14.0,-25
15.0,-9
16.0,-14
17.0,-9
18.0,-30
19.0,-20
20.0,-17
21.0,-4
22.0,-9
23.0,-34
24.0,-25
25.0,-11
26.0,-4
27.0,4
28.0,33
29.0,-42
30.0,-11
31.0,-15
32.0,10
33.0,14
34.0,4
35.0,1
36.0,-9
37.0,-35
38.0,30
39.0,-30
40.0,-18
41.0,-23
42.0,52
43.0,29
44.0,20
45.0,47
45.5,11
46.0,7
47.0,37
48.0,24
49.0,49
50.0,28
51.0,68
52.0,54
53.0,47
54.0,31
55.0,24
56.0,58
57.0,44
58.0,31
59.0,46
60.0,67
61.0,57
62.0,40
63.0,40
64.0,21
65.0,-25
66.0,-7
67.0,8
68.0,1
69.0,12
70.0,27
71.0,21
72.0,-28
73.0,-4
74.0,21
75.0,14
76.0,31
77.0,21
78.0,21
79.0,16
80.0,14
81.0,20
82.0,25
83.0,60
84.0,54
85.0,36
86.0,46
87.0,31
88.0,24
89.0,51
90.0,39
90.5,-22
