minute,value
1.0,-7
2.0,-20
3.0,21
4.0,2
5.0,17
6.0,6
7.0,-16
8.0,13
9.0,19
10.0,5
11.0,17
12.0,-30
13.0,-4
14.0,-21
15.0,-23
16.0,-53
17.0,-28
18.0,26
19.0,66
20.0,33
21.0,16
22.0,-17
23.0,-11
24.0,-41
25.0,38
26.0,15
27.0,27
28.0,18
29.0,17
30.0,31
31.0,26
32.0,45
33.0,25
34.0,51
35.0,31
36.0,39
37.0,23
38.0,18
39.0,-13
40.0,-4
41.0,-1
42.0,7
43.0,10
44.0,13
45.0,11
45.5,-14
46.0,-5
47.0,-12
48.0,11
49.0,5
50.0,5
51.0,11
52.0,6
53.0,29
54.0,14
55.0,57
56.0,15
57.0,7
58.0,-8
59.0,5
60.0,8
61.0,7
62.0,2
63.0,-25
64.0,-19
65.0,-14
66.0,11
67.0,-27
68.0,-68
69.0,-69
70.0,-19
71.0,-42
72.0,-16
73.0,14
74.0,14
75.0,27
76.0,51
77.0,13
78.0,-9
79.0,-25
80.0,-11
81.0,12
82.0,14
83.0,33
84.0,16
85.0,48
86.0,19
87.0,-11
88.0,-25
89.0,15
90.0,-7
90.5,-28
