minute,value
1.0,1
2.0,1
3.0,1
4.0,1
5.0,1
6.0,33
7.0,30
8.0,62
9.0,59
10.0,40
11.0,53
12.0,31
13.0,23
14.0,13
15.0,11
16.0,71
17.0,37
18.0,14
19.0,7
20.0,-41
21.0,-28
22.0,-7
23.0,5
24.0,18
25.0,14
26.0,6
27.0,28
28.0,20
29.0,63
30.0,73
31.0,40
32.0,17
33.0,10
34.0,13
35.0,4
36.0,2
37.0,5
38.0,-51
39.0,-20
40.0,-21
41.0,-16
42.0,-12
43.0,-12
44.0,25
45.0,4
45.5,36
46.0,3
47.0,7
48.0,6
49.0,-8
50.0,-2
51.0,-7
52.0,14
53.0,1
54.0,-34
55.0,-32
56.0,59
57.0,53
58.0,51
59.0,42
60.0,38
61.0,32
62.0,15
63.0,26
64.0,41
65.0,22
66.0,29
67.0,16
68.0,-15
69.0,-3
70.0,29
71.0,18
72.0,13
73.0,11
74.0,19
75.0,10
76.0,-8
77.0,-34
78.0,-23
79.0,-14
80.0,34
81.0,12
82.0,11
83.0,20
84.0,13
85.0,15
86.0,59
87.0,85
88.0,51
89.0,18
90.0,11
90.5,5
