match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,savedShotsFromInsideTheBox,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,keyPass,dispossessed,bigChanceMissed,shotOffTarget,penaltyWon,blockedScoringAttempt,bigChanceCreated,penaltyConceded
14147324,away,6224,FK Sutjeska Nikšić,57363,Vladan Giljen,vladan-giljen,G,1,False,22.0,19.0,7.0,4.0,0.0,16.0,18.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,90.0,25.0,6.1,6.0,0.0,0.0,"{'original': 6.1, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",1,0,1,1,0,86.36363636363636,57.14285714285714,,,0.0,,,,,,,,
14147324,away,6224,FK Sutjeska Nikšić,1030493,Aleksa Golubović,aleksa-golubovic,D,2,False,45.0,30.0,2.0,1.0,0.0,13.0,17.0,17.0,27.0,4.0,1.0,3.0,4.0,15.0,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,90.0,63.0,5.9,20.0,0.0,0.15,"{'original': 5.9, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",25,7,18,6,12,66.66666666666666,50.0,25.0,0.0,,1.0,2.0,,,,,,
14147324,away,6224,FK Sutjeska Nikšić,138937,Boris Kopitović,boris-kopitovic,D,15,False,72.0,61.0,14.0,7.0,1.0,38.0,38.0,23.0,34.0,1.0,0.0,2.0,1.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,90.0,87.0,6.7,11.0,0.0,0.28,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",10,3,7,2,5,84.72222222222221,50.0,0.0,,,2.0,,,,,,,
14147324,away,6224,FK Sutjeska Nikšić,1063207,Radoš Dedić,rados-dedic,D,6,False,39.0,34.0,2.0,0.0,0.0,27.0,29.0,6.0,8.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,55.0,49.0,6.4,3.0,0.0,0.0,"{'original': 6.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",10,2,8,5,3,87.17948717948718,0.0,,,,,,,,,,,
14147324,away,6224,FK Sutjeska Nikšić,1000770,Andrija Ražnatović,andrija-raznatovic,D,22,False,32.0,23.0,5.0,2.0,0.0,12.0,13.0,10.0,16.0,2.0,0.0,0.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,68.0,42.0,6.4,12.0,0.14,0.0,"{'original': 6.4, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,2,9,3,6,71.875,40.0,0.0,100.0,,,1.0,,,,1.0,,
14147324,away,6224,FK Sutjeska Nikšić,1479109,Marko Simun,marko-simun,M,19,False,69.0,54.0,10.0,6.0,0.0,22.0,26.0,31.0,41.0,1.0,0.0,4.0,1.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,,,,,,,90.0,93.0,6.7,19.0,0.05,0.0,"{'original': 6.7, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",31,5,26,10,16,78.26086956521739,60.0,0.0,,,1.0,1.0,,,,1.0,,
14147324,away,6224,FK Sutjeska Nikšić,836566,Aleksandar Šćekić,aleksandar-scekic,M,55,False,58.0,53.0,2.0,2.0,0.0,26.0,27.0,24.0,28.0,0.0,0.0,3.0,4.0,12.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,90.0,70.0,7.2,8.0,0.07,0.11,"{'original': 7.2, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",20,7,13,4,9,91.37931034482759,100.0,,,,2.0,1.0,,,,,,
14147324,away,6224,FK Sutjeska Nikšić,1896811,Medo Juković,medo-jukovic,M,88,False,34.0,29.0,8.0,3.0,0.0,9.0,9.0,18.0,23.0,0.0,0.0,1.0,0.0,12.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,90.0,51.0,6.8,10.0,0.02,0.0,"{'original': 6.8, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",18,1,17,6,11,85.29411764705883,37.5,,100.0,,,1.0,,1.0,,,,
14147324,away,6224,FK Sutjeska Nikšić,1481226,Danilo Ćetković,danilo-cetkovic,M,21,False,17.0,14.0,1.0,0.0,0.0,5.0,6.0,9.0,11.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,55.0,24.0,6.4,4.0,0.1,0.0,"{'original': 6.4, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,2,4,0,4,82.35294117647058,0.0,100.0,,,,1.0,,,,,,
14147324,away,6224,FK Sutjeska Nikšić,172957,Vasko Kalezić,vasko-kalezic,M,70,False,30.0,24.0,3.0,2.0,0.0,9.0,9.0,15.0,21.0,4.0,1.0,2.0,1.0,9.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,55.0,44.0,6.4,8.0,0.06,0.0,"{'original': 6.4, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",16,3,13,6,7,80.0,66.66666666666666,25.0,100.0,,,,,,,1.0,,1.0
