player,averageX,averageY,pointsCount,team
"{'name': 'Petar Sekulović', 'firstName': '', 'lastName': '', 'slug': 'petar-sekulovic', 'shortName': 'P. Sekulović', 'position': 'M', 'jerseyNumber': '20', 'userCount': 5, 'gender': 'M', 'id': 1035792, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتار سيكولوفيتش', 'bn': 'পেটার সেকুলোভিচ', 'hi': 'पीटर सेकुलोविच'}, 'shortNameTranslation': {'ar': 'ب. سيكولوفيتش', 'bn': 'পি. সেকুলোভিচ', 'hi': 'पी. सेकुलोविच'}}}",47.884615384615,56.653846153846,26,home
"{'name': 'Trimror Selimi', 'firstName': 'Trimron Selimi', 'lastName': '', 'slug': 'trimron-selimi', 'shortName': 'T. Selimi', 'position': 'M', 'jerseyNumber': '19', 'userCount': 14, 'gender': 'M', 'id': 1394763, 'fieldTranslations': {'nameTranslation': {'ar': 'تريمور سليمي'}, 'shortNameTranslation': {'ar': 'ت. سليمي'}}}",59.173913043478,68.347826086957,23,home
"{'name': 'Matija Božanović', 'firstName': '', 'lastName': '', 'slug': 'matija-bozanovic', 'shortName': 'M. Božanović', 'position': 'M', 'jerseyNumber': '16', 'userCount': 4, 'gender': 'M', 'id': 334115, 'fieldTranslations': {'nameTranslation': {'ar': 'ماتييا بوجانوفيتش'}, 'shortNameTranslation': {'ar': 'م. بوجانوفيتش'}}}",49.352941176471,53.411764705882,17,home
"{'name': 'Vuk Striković', 'firstName': '', 'lastName': '', 'slug': 'vuk-strikovic', 'shortName': 'V. Striković', 'position': 'M', 'jerseyNumber': '77', 'userCount': 15, 'gender': 'M', 'id': 1034556, 'fieldTranslations': {'nameTranslation': {'ar': 'فوك ستريركوفيتش', 'bn': 'ভুক স্ট্রিকোভিচ', 'hi': 'वुक स्ट्रिकोविक'}, 'shortNameTranslation': {'ar': 'ف. ستريركوفيتش', 'bn': 'ভি. স্ট্রিকোভিচ', 'hi': 'डब्ल्यू. स्ट्रिकोविक'}}}",69.909090909091,53.818181818182,11,home
"{'name': 'Halil Kajoshaj', 'firstName': 'Halil', 'lastName': 'Kajoshaj', 'slug': 'halil-kajoshaj', 'shortName': 'H. Kajoshaj', 'position': 'D', 'jerseyNumber': '50', 'userCount': 12, 'gender': 'M', 'id': 1799572, 'fieldTranslations': {'nameTranslation': {'ar': 'هليل كاجوشاج'}, 'shortNameTranslation': {'ar': 'ه. كاجوشاج'}}}",65.0,20.0,4,home
"{'name': 'Asmir Kajević', 'slug': 'asmir-kajevic', 'shortName': 'A. Kajević', 'position': 'M', 'jerseyNumber': '10', 'userCount': 16, 'gender': 'M', 'id': 76273, 'fieldTranslations': {'nameTranslation': {'ar': 'أسمير كايفيتش', 'bn': 'আসমির কাজেভিচ', 'hi': 'अस्मिर काजेविक'}, 'shortNameTranslation': {'ar': 'أ. كايفيتش', 'bn': 'এ. কাজেভিচ', 'hi': 'ए. काजेविक'}}}",47.976744186047,42.93023255814,43,home
"{'name': 'Mark Djokaj', 'slug': 'mark-djokaj', 'shortName': 'M. Djokaj', 'position': 'F', 'jerseyNumber': '11', 'userCount': 18, 'gender': 'M', 'id': 2073399, 'fieldTranslations': {'nameTranslation': {'ar': 'مارك ديوكاج'}, 'shortNameTranslation': {'ar': 'م. ديوكاج'}}}",54.659090909091,37.5,44,home
"{'name': 'Jonathan Dresaj', 'firstName': '', 'lastName': '', 'slug': 'jonathan-dresaj', 'shortName': 'J. Dresaj', 'position': 'D', 'jerseyNumber': '22', 'userCount': 12, 'gender': 'M', 'id': 958574, 'fieldTranslations': {'nameTranslation': {'ar': 'جوناثان دريسا', 'bn': 'জোনাথন ড্রেসেজ', 'hi': 'जोनाथन ड्रेज़ाज'}, 'shortNameTranslation': {'ar': 'ج. دريسا', 'bn': 'জে. ড্রেসাজ', 'hi': 'जे. ड्रेजाज'}}}",51.7,16.516666666667,60,home
"{'name': 'Nikola Braunović', 'firstName': '', 'lastName': '', 'slug': 'nikola-braunovic', 'shortName': 'N. Braunović', 'position': 'D', 'jerseyNumber': '29', 'userCount': 5, 'gender': 'M', 'id': 1466922, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا براونوفيتش'}, 'shortNameTranslation': {'ar': 'ن. براونوفيتش'}}}",31.104651162791,63.593023255814,86,home
"{'name': 'Dejan Perovic', 'slug': 'dejan-perovic', 'shortName': 'D. Perović', 'position': 'M', 'jerseyNumber': '44', 'userCount': 9, 'gender': 'M', 'id': 1005595, 'fieldTranslations': {'nameTranslation': {'ar': 'ديان بيروفيتش'}, 'shortNameTranslation': {'ar': 'د. بيروفيتش'}}}",53.451612903226,77.225806451613,31,home
