player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Andreja Ristic', 'slug': 'andreja-ristic', 'shortName': 'A. Ristić', 'position': 'F', 'jerseyNumber': '8', 'userCount': 80, 'gender': 'M', 'id': 1150815, 'fieldTranslations': {'nameTranslation': {'ar': 'ميكي تالون'}, 'shortNameTranslation': {'ar': 'م. تالون'}}}",False,miss,assisted,"{'x': 10.2, 'y': 25.4, 'z': 0}",left-foot,left,"{'x': 0, 'y': 63.2, 'z': 11.1}","{'name': 'Lazar Balević', 'firstName': 'Lazar Balevic', 'slug': 'lazar-balevic', 'shortName': 'L. Balević', 'position': 'G', 'jerseyNumber': '84', 'userCount': 103, 'gender': 'M', 'id': 1937361, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار باليفيتش'}, 'shortNameTranslation': {'ar': 'ل. باليفيتش'}}}",6614388,90,3.0,5552,"{'start': {'x': 25.4, 'y': 10.2}, 'end': {'x': 36.8, 'y': 0}, 'goal': {'x': 36.8, 'y': 88.9}}",1,748,152,shot,,
"{'name': 'Nebojša Bastajić', 'firstName': '', 'lastName': '', 'slug': 'nebojsa-bastajic', 'shortName': 'N. Bastajić', 'position': 'M', 'jerseyNumber': '12', 'userCount': 31, 'gender': 'M', 'id': 267473, 'fieldTranslations': {'nameTranslation': {'ar': 'نيبويشا باستاجيتش'}, 'shortNameTranslation': {'ar': 'ن. باستاجيتش'}}}",True,block,regular,"{'x': 6.3, 'y': 35.4, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 45.9, 'z': 19.4}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6649515,83,,4942,"{'start': {'x': 35.4, 'y': 6.3}, 'block': {'x': 38.1, 'y': 5.1}, 'end': {'x': 54.1, 'y': 0}, 'goal': {'x': 54.1, 'y': 80.6}}",8,458,2242,shot,"{'x': 5.1, 'y': 38.1, 'z': 0}",
"{'name': 'Petar Petrović', 'firstName': 'Petar', 'lastName': 'Petrović', 'slug': 'petar-petrovic', 'shortName': 'P. Petrović', 'position': 'D', 'jerseyNumber': '21', 'userCount': 51, 'gender': 'M', 'id': 1500275, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بيتروفيتش'}, 'shortNameTranslation': {'ar': 'ب. بيتروفيتش'}}}",False,miss,corner,"{'x': 6.6, 'y': 58.3, 'z': 0}",head,high,"{'x': 0, 'y': 49.7, 'z': 69.4}","{'name': 'Lazar Balević', 'firstName': 'Lazar Balevic', 'slug': 'lazar-balevic', 'shortName': 'L. Balević', 'position': 'G', 'jerseyNumber': '84', 'userCount': 103, 'gender': 'M', 'id': 1937361, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار باليفيتش'}, 'shortNameTranslation': {'ar': 'ل. باليفيتش'}}}",6613790,72,,4310,"{'start': {'x': 58.3, 'y': 6.6}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 30.6}}",19,1090,1610,shot,,
"{'name': 'Mamane Amadou Sabo', 'slug': 'mamane-amadou-sabo', 'shortName': 'M. A. Sabo', 'position': 'M', 'jerseyNumber': '6', 'userCount': 199, 'gender': 'M', 'id': 1435246, 'fieldTranslations': {'nameTranslation': {'ar': 'ماماني أمدو سابو'}, 'shortNameTranslation': {'ar': 'م. سابو'}}}",False,miss,corner,"{'x': 29.4, 'y': 53, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 59, 'z': 26.4}","{'name': 'Lazar Balević', 'firstName': 'Lazar Balevic', 'slug': 'lazar-balevic', 'shortName': 'L. Balević', 'position': 'G', 'jerseyNumber': '84', 'userCount': 103, 'gender': 'M', 'id': 1937361, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار باليفيتش'}, 'shortNameTranslation': {'ar': 'ل. باليفيتش'}}}",6613652,70,,4157,"{'start': {'x': 53, 'y': 29.4}, 'end': {'x': 41, 'y': 0}, 'goal': {'x': 41, 'y': 73.6}}",21,1243,1457,shot,,
"{'name': 'Miloš Vulić', 'firstName': '', 'lastName': '', 'slug': 'milos-vulic', 'shortName': 'M. Vulić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 124, 'gender': 'M', 'id': 795861, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش فوليتش', 'bn': 'মিলোস ভুলিচ', 'hi': 'मिलोस वुलिक'}, 'shortNameTranslation': {'ar': 'م. فوليتش', 'bn': 'এম. ভুলিচ', 'hi': 'एम. वुलिक'}}}",True,block,assisted,"{'x': 30.5, 'y': 41.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.8, 'z': 19}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6613618,61,,3603,"{'start': {'x': 41.1, 'y': 30.5}, 'block': {'x': 46.9, 'y': 12.9}, 'end': {'x': 51.2, 'y': 0}, 'goal': {'x': 51.2, 'y': 81}}",30,1797,903,shot,"{'x': 12.9, 'y': 46.9, 'z': 0}",
"{'name': 'Miloš Tošeski', 'firstName': '', 'lastName': '', 'slug': 'milos-toseski', 'shortName': 'M. Tošeski', 'position': 'M', 'jerseyNumber': '22', 'userCount': 29, 'gender': 'M', 'id': 943362, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش توشيسكي'}, 'shortNameTranslation': {'ar': 'م. توشيسكي'}}}",True,save,free-kick,"{'x': 27.4, 'y': 49.1, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.1, 'z': 10.8}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6613596,58,,3431,"{'start': {'x': 49.1, 'y': 27.4}, 'block': {'x': 51.3, 'y': 2.7}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 89.2}}",33,1969,731,shot,"{'x': 2.7, 'y': 51.3, 'z': 0}",
"{'name': 'Bayere Loue', 'firstName': '', 'lastName': '', 'slug': 'bayere-loue', 'shortName': 'B. Loue', 'position': 'F', 'jerseyNumber': '27', 'userCount': 74, 'gender': 'M', 'id': 972802, 'fieldTranslations': {'nameTranslation': {'ar': 'باير لو'}, 'shortNameTranslation': {'ar': 'ب. لو'}}}",False,block,fast-break,"{'x': 21.8, 'y': 46.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.9, 'z': 19}","{'name': 'Lazar Balević', 'firstName': 'Lazar Balevic', 'slug': 'lazar-balevic', 'shortName': 'L. Balević', 'position': 'G', 'jerseyNumber': '84', 'userCount': 103, 'gender': 'M', 'id': 1937361, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار باليفيتش'}, 'shortNameTranslation': {'ar': 'ل. باليفيتش'}}}",6613334,45,,2696,"{'start': {'x': 46.4, 'y': 21.8}, 'block': {'x': 46.7, 'y': 19.8}, 'end': {'x': 50.1, 'y': 0}, 'goal': {'x': 50.1, 'y': 81}}",1,4,2696,shot,"{'x': 19.8, 'y': 46.7, 'z': 0}",
"{'name': 'Andrija Majdevac', 'firstName': '', 'lastName': '', 'slug': 'andrija-majdevac', 'shortName': 'A. Majdevac', 'position': 'F', 'jerseyNumber': '11', 'userCount': 71, 'gender': 'M', 'id': 796223, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا ماجديفاك', 'bn': 'আন্দ্রিজা মাজদেভাক', 'hi': 'एंड्रीजा मजदेवैक'}, 'shortNameTranslation': {'ar': 'أ. ماجديفاك', 'bn': 'এ. মাজদেভাক', 'hi': 'ए. मजदेवैक'}}}",True,miss,assisted,"{'x': 14.1, 'y': 60.5, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.3, 'z': 6.9}","{'name': 'Nikola Vasiljević', 'slug': 'nikola-vasiljevic', 'shortName': 'N. Vasiljević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 77, 'gender': 'M', 'id': 834186, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فاسيليفيتش', 'bn': 'নিকোলা ভ্যাসিলিভিচ', 'hi': 'निकोला वासिलजेविक'}, 'shortNameTranslation': {'ar': 'ن. فاسيليفيتش', 'bn': 'এন. ভাসিলজেভিচ', 'hi': 'एन. वासिलजेविक'}}}",6613301,42,,2515,"{'start': {'x': 60.5, 'y': 14.1}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 93.1}}",4,185,2515,shot,,
"{'name': 'Bayere Loue', 'firstName': '', 'lastName': '', 'slug': 'bayere-loue', 'shortName': 'B. Loue', 'position': 'F', 'jerseyNumber': '27', 'userCount': 74, 'gender': 'M', 'id': 972802, 'fieldTranslations': {'nameTranslation': {'ar': 'باير لو'}, 'shortNameTranslation': {'ar': 'ب. لو'}}}",False,save,assisted,"{'x': 2.4, 'y': 48.9, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 3.8}","{'name': 'Lazar Balević', 'firstName': 'Lazar Balevic', 'slug': 'lazar-balevic', 'shortName': 'L. Balević', 'position': 'G', 'jerseyNumber': '84', 'userCount': 103, 'gender': 'M', 'id': 1937361, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار باليفيتش'}, 'shortNameTranslation': {'ar': 'ل. باليفيتش'}}}",6613420,41,,2417,"{'start': {'x': 48.9, 'y': 2.4}, 'block': {'x': 48.8, 'y': 1.5}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 96.2}}",5,283,2417,shot,"{'x': 1.5, 'y': 48.8, 'z': 0}",
"{'name': 'Petar Petrović', 'firstName': 'Petar', 'lastName': 'Petrović', 'slug': 'petar-petrovic', 'shortName': 'P. Petrović', 'position': 'D', 'jerseyNumber': '21', 'userCount': 51, 'gender': 'M', 'id': 1500275, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بيتروفيتش'}, 'shortNameTranslation': {'ar': 'ب. بيتروفيتش'}}}",False,goal,fast-break,"{'x': 9.5, 'y': 47, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 1.9}","{'name': 'Lazar Balević', 'firstName': 'Lazar Balevic', 'slug': 'lazar-balevic', 'shortName': 'L. Balević', 'position': 'G', 'jerseyNumber': '84', 'userCount': 103, 'gender': 'M', 'id': 1937361, 'fieldTranslations': {'nameTranslation': {'ar': 'لازار باليفيتش'}, 'shortNameTranslation': {'ar': 'ل. باليفيتش'}}}",6613253,39,,2323,"{'start': {'x': 47, 'y': 9.5}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 98.1}}",7,377,2323,shot,,regular
