minute,value
1.0,6
2.0,18
3.0,40
4.0,29
5.0,20
6.0,41
7.0,22
8.0,35
9.0,49
10.0,29
11.0,26
12.0,23
13.0,-24
14.0,-31
15.0,-20
16.0,-84
17.0,-55
18.0,-33
19.0,-16
20.0,-8
21.0,3
22.0,7
23.0,1
24.0,14
25.0,13
26.0,30
27.0,17
28.0,11
29.0,12
30.0,12
31.0,10
32.0,11
33.0,11
34.0,7
35.0,-8
36.0,-13
37.0,-11
38.0,-22
39.0,-37
40.0,-19
41.0,-6
42.0,-1
43.0,36
44.0,29
45.0,41
45.5,21
46.0,-2
47.0,7
48.0,-18
49.0,-24
50.0,-6
51.0,-1
52.0,2
53.0,8
54.0,18
55.0,15
56.0,33
57.0,23
58.0,13
59.0,-21
60.0,11
61.0,15
62.0,16
63.0,26
64.0,29
65.0,22
66.0,19
67.0,22
68.0,18
69.0,12
70.0,2
71.0,-2
72.0,14
73.0,16
74.0,-16
75.0,-19
76.0,-4
77.0,4
78.0,47
79.0,32
80.0,10
81.0,7
82.0,35
83.0,20
84.0,14
85.0,15
86.0,11
87.0,22
88.0,34
89.0,2
90.0,3
90.5,-30
