player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Bubacar Djaló', 'slug': 'bubacar-djalo', 'shortName': 'B. Djaló', 'position': 'M', 'jerseyNumber': '5', 'userCount': 32, 'gender': 'M', 'id': 605446, 'fieldTranslations': {'nameTranslation': {'ar': 'بوباكار جالو', 'bn': 'বুবকার জালো', 'hi': 'बुबाकर जालो'}, 'shortNameTranslation': {'ar': 'ب. جالو', 'bn': 'বি. জালো', 'hi': 'बी. जालो'}}}",True,miss,regular,"{'x': 27.8, 'y': 52.1, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58, 'z': 23.6}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6883570,90,4.0,5596,"{'start': {'x': 52.1, 'y': 27.8}, 'end': {'x': 42, 'y': 0}, 'goal': {'x': 42, 'y': 76.4}}",1,704,196,shot,,
"{'name': 'Issah Abass', 'slug': 'abass-issah', 'shortName': 'I. Abass', 'position': 'M', 'jerseyNumber': '8', 'userCount': 217, 'gender': 'M', 'id': 873419, 'fieldTranslations': {'nameTranslation': {'ar': 'عباس، عيسى', 'bn': 'আবাস, ইসাহ', 'hi': 'अब्बास, इस्साह'}, 'shortNameTranslation': {'ar': 'ع. عباس', 'bn': 'আই. আবাস', 'hi': 'आई. अब्बास'}}}",True,save,assisted,"{'x': 11.3, 'y': 48.5, 'z': 0}",head,low-left,"{'x': 0, 'y': 51.9, 'z': 7.6}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6883553,90,1.0,5444,"{'start': {'x': 48.5, 'y': 11.3}, 'block': {'x': 48.7, 'y': 1.6}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 92.4}}",1,856,44,shot,"{'x': 1.6, 'y': 48.7, 'z': 0}",
"{'name': 'Nenad Miranovic', 'firstName': 'Nenad Miranovic', 'slug': 'nenad-miranovic', 'shortName': 'N. Miranovic', 'position': 'M', 'jerseyNumber': '35', 'userCount': 8, 'gender': 'M', 'id': 2507087}",False,goal,fast-break,"{'x': 9.7, 'y': 54.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.2, 'z': 1.3}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6883549,89,,5324,"{'start': {'x': 54.4, 'y': 9.7}, 'end': {'x': 51.8, 'y': 0}, 'goal': {'x': 51.8, 'y': 98.7}}",2,76,2624,shot,,regular
"{'name': 'Issah Abass', 'slug': 'abass-issah', 'shortName': 'I. Abass', 'position': 'M', 'jerseyNumber': '8', 'userCount': 217, 'gender': 'M', 'id': 873419, 'fieldTranslations': {'nameTranslation': {'ar': 'عباس، عيسى', 'bn': 'আবাস, ইসাহ', 'hi': 'अब्बास, इस्साह'}, 'shortNameTranslation': {'ar': 'ع. عباس', 'bn': 'আই. আবাস', 'hi': 'आई. अब्बास'}}}",True,miss,assisted,"{'x': 5.4, 'y': 54, 'z': 0}",head,close-right,"{'x': 0, 'y': 43.2, 'z': 15.3}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6883541,87,,5163,"{'start': {'x': 54, 'y': 5.4}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 84.7}}",4,237,2463,shot,,
"{'name': 'Gboly Ariyibi', 'firstName': 'Gboly', 'lastName': 'Ariyibi', 'slug': 'gboly-ariyibi', 'shortName': 'G. Ariyibi', 'position': 'M', 'jerseyNumber': '11', 'userCount': 60, 'gender': 'M', 'id': 370644, 'fieldTranslations': {'nameTranslation': {'ar': 'جبولي أرييبي'}, 'shortNameTranslation': {'ar': 'ج. أرييبي'}}}",True,block,assisted,"{'x': 17.2, 'y': 46.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.4, 'z': 19}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6883453,80,,4795,"{'start': {'x': 46.6, 'y': 17.2}, 'block': {'x': 47.1, 'y': 14.2}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 81}}",11,605,2095,shot,"{'x': 14.2, 'y': 47.1, 'z': 0}",
"{'name': 'Bubacar Djaló', 'slug': 'bubacar-djalo', 'shortName': 'B. Djaló', 'position': 'M', 'jerseyNumber': '5', 'userCount': 32, 'gender': 'M', 'id': 605446, 'fieldTranslations': {'nameTranslation': {'ar': 'بوباكار جالو', 'bn': 'বুবকার জালো', 'hi': 'बुबाकर जालो'}, 'shortNameTranslation': {'ar': 'ب. جالو', 'bn': 'বি. জালো', 'hi': 'बी. जालो'}}}",True,block,assisted,"{'x': 27.2, 'y': 49.1, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 19}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6883363,72,,4317,"{'start': {'x': 49.1, 'y': 27.2}, 'block': {'x': 48.9, 'y': 24.2}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 81}}",19,1083,1617,shot,"{'x': 24.2, 'y': 48.9, 'z': 0}",
"{'name': 'Stefan Nikolić', 'firstName': 'Stefan', 'lastName': 'Nikolic', 'slug': 'stefan-nikolic', 'shortName': 'S. Nikolić', 'position': 'M', 'jerseyNumber': '70', 'userCount': 43, 'gender': 'M', 'id': 1894089, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان نيكوليتش'}, 'shortNameTranslation': {'ar': 'س. نيكوليتش'}}}",True,save,assisted,"{'x': 12, 'y': 40.7, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 47.7, 'z': 20.9}","{'name': 'Dimitrije Minić', 'firstName': 'Dimitrije Minić', 'slug': 'dimitrije-minic', 'shortName': 'D. Minic', 'position': 'G', 'jerseyNumber': '23', 'userCount': 26, 'gender': 'M', 'id': 1893331, 'fieldTranslations': {'nameTranslation': {'ar': 'ديميتريجي مينيك'}, 'shortNameTranslation': {'ar': 'د. مينيك'}}}",6883203,57,,3398,"{'start': {'x': 40.7, 'y': 12}, 'block': {'x': 48.9, 'y': 1.1}, 'end': {'x': 52.3, 'y': 0}, 'goal': {'x': 52.3, 'y': 79.1}}",34,2002,698,shot,"{'x': 1.1, 'y': 48.9, 'z': 0}",
"{'name': 'Ezequiel', 'firstName': '', 'lastName': '', 'slug': 'ezequiel', 'shortName': 'Ezequiel', 'position': 'F', 'jerseyNumber': '10', 'userCount': 85, 'gender': 'M', 'id': 890060, 'fieldTranslations': {'nameTranslation': {'ar': 'إيزكييل'}, 'shortNameTranslation': {'ar': 'إيزكييل'}}}",False,miss,assisted,"{'x': 16.6, 'y': 48.9, 'z': 0}",head,right,"{'x': 0, 'y': 38.2, 'z': 13.9}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6883196,56,,3341,"{'start': {'x': 48.9, 'y': 16.6}, 'block': {'x': 70.8, 'y': 1.2}, 'end': {'x': 61.8, 'y': 0}, 'goal': {'x': 61.8, 'y': 86.1}}",35,2059,641,shot,"{'x': 1.2, 'y': 70.8, 'z': 0}",
"{'name': 'Stefan Tomović', 'firstName': 'Stefan Tomovic', 'slug': 'stefan-tomovic', 'shortName': 'S. Tomović', 'position': 'M', 'jerseyNumber': '70', 'userCount': 86, 'gender': 'M', 'id': 1063371, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان توموفيتش', 'bn': 'স্টেফান তোমোভিচ', 'hi': 'स्टीफ़न टॉमोविक'}, 'shortNameTranslation': {'ar': 'س. توموفيتش', 'bn': 'এস. তোমোভিচ', 'hi': 'एस. टॉमोविक'}}}",False,block,regular,"{'x': 19.1, 'y': 46.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 19}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6883224,54,,3191,"{'start': {'x': 46.6, 'y': 19.1}, 'block': {'x': 47.1, 'y': 15.3}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 81}}",37,2209,491,shot,"{'x': 15.3, 'y': 47.1, 'z': 0}",
"{'name': 'Filip Holender', 'firstName': '', 'lastName': '', 'slug': 'filip-holender', 'shortName': 'F. Holender', 'position': 'D', 'jerseyNumber': '7', 'userCount': 137, 'gender': 'M', 'id': 315190, 'fieldTranslations': {'nameTranslation': {'ar': 'فيليب هولندي', 'bn': 'ফিলিপ হোলেন্ডার', 'hi': 'फ़िलिप होलेंडर'}, 'shortNameTranslation': {'ar': 'ف. هولندي', 'bn': 'এফ. হোলেন্ডার', 'hi': 'एफ. होलेंडर'}}}",False,miss,assisted,"{'x': 15.3, 'y': 71.1, 'z': 0}",left-foot,high,"{'x': 0, 'y': 52.3, 'z': 66.7}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6883136,53,,3126,"{'start': {'x': 71.1, 'y': 15.3}, 'end': {'x': 47.7, 'y': 0}, 'goal': {'x': 47.7, 'y': 33.3}}",38,2274,426,shot,,
