minute,value
1.0,5
2.0,19
3.0,15
4.0,14
5.0,35
6.0,11
7.0,6
8.0,3
9.0,17
10.0,38
11.0,25
12.0,30
13.0,11
14.0,11
15.0,10
16.0,6
17.0,8
18.0,22
19.0,57
20.0,73
21.0,45
22.0,19
23.0,3
24.0,4
25.0,27
26.0,22
27.0,22
28.0,22
29.0,57
30.0,36
31.0,18
32.0,12
33.0,13
34.0,13
35.0,51
36.0,27
37.0,30
38.0,22
39.0,13
40.0,34
41.0,22
42.0,-16
43.0,-1
44.0,-7
45.0,-4
45.5,-18
46.0,-1
47.0,5
48.0,-20
49.0,-35
50.0,-19
51.0,-16
52.0,23
53.0,13
54.0,36
55.0,24
56.0,38
57.0,52
58.0,100
59.0,59
60.0,37
61.0,45
62.0,32
63.0,26
64.0,53
65.0,28
66.0,25
67.0,23
68.0,30
69.0,51
70.0,39
71.0,45
72.0,34
73.0,16
74.0,3
75.0,12
76.0,15
77.0,-13
78.0,-7
79.0,12
80.0,41
81.0,60
82.0,44
83.0,36
84.0,16
85.0,-12
86.0,7
87.0,28
88.0,15
89.0,95
90.0,74
90.5,66
