minute,value
1.0,-3
2.0,-3
3.0,32
4.0,21
5.0,17
6.0,21
7.0,28
8.0,45
9.0,31
10.0,72
11.0,38
12.0,12
13.0,-9
14.0,-2
15.0,-12
16.0,34
17.0,15
18.0,42
19.0,-38
20.0,-19
21.0,-32
22.0,-40
23.0,-58
24.0,-39
25.0,-24
26.0,-6
27.0,16
28.0,14
29.0,3
30.0,-6
31.0,8
32.0,-6
33.0,-7
34.0,41
35.0,17
36.0,7
37.0,-11
38.0,-23
39.0,38
40.0,10
41.0,2
42.0,-5
43.0,-5
44.0,-32
45.0,-42
45.5,17
46.0,-1
47.0,16
48.0,9
49.0,-25
50.0,-3
51.0,-2
52.0,-3
53.0,-4
54.0,-1
55.0,5
56.0,-10
57.0,-3
58.0,19
59.0,70
60.0,45
61.0,36
62.0,22
63.0,40
64.0,30
65.0,29
66.0,17
67.0,6
68.0,6
69.0,-42
70.0,-18
71.0,-1
72.0,54
73.0,29
74.0,47
75.0,6
76.0,-3
77.0,-4
78.0,-5
79.0,-34
80.0,-29
81.0,-3
82.0,35
83.0,17
84.0,10
85.0,27
86.0,1
87.0,-16
88.0,-18
89.0,-59
90.0,-42
90.5,-38
