player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Sylvester Jasper', 'firstName': '', 'lastName': '', 'slug': 'jasper-sylvester', 'shortName': 'S. Jasper', 'position': 'M', 'jerseyNumber': '27', 'userCount': 191, 'gender': 'M', 'id': 1013994, 'fieldTranslations': {'nameTranslation': {'ar': 'جاسبر، سيلفستر', 'bn': 'জ্যাসপার, সিলভেস্টার', 'hi': 'जैस्पर, सिल्वेस्टर'}, 'shortNameTranslation': {'ar': 'ج. سيلفستر', 'bn': 'এস. জ্যাসপার', 'hi': 'एस. जैस्पर'}}}",False,miss,regular,"{'x': 23.8, 'y': 41.7, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 40.2, 'z': 62.5}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6091914,90,7.0,5814,"{'start': {'x': 41.7, 'y': 23.8}, 'end': {'x': 59.8, 'y': 0}, 'goal': {'x': 59.8, 'y': 37.5}}",1,486,414,shot,,
"{'name': 'Luka Bijelović', 'firstName': '', 'lastName': '', 'slug': 'luka-bijelovic', 'shortName': 'L. Bijelović', 'position': 'F', 'jerseyNumber': '28', 'userCount': 48, 'gender': 'M', 'id': 944503, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا بييلوفيتش', 'bn': 'লুকা বিজেলোভিচ', 'hi': 'लुका बिजेलोविक'}, 'shortNameTranslation': {'ar': 'ل. بييلوفيتش', 'bn': 'এল. বিজেলোভিচ', 'hi': 'एल. बिजेलोविक'}}}",True,miss,fast-break,"{'x': 6.6, 'y': 51.7, 'z': 0}",head,high,"{'x': 0, 'y': 50.1, 'z': 70.8}","{'name': 'Zoran Popović', 'slug': 'zoran-popovic', 'shortName': 'Z. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 114, 'gender': 'M', 'id': 267437, 'fieldTranslations': {'nameTranslation': {'ar': 'زوران بوبوفيتش', 'bn': 'জোরান পপোভিচ', 'hi': 'ज़ोरान पोपोविक'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش', 'bn': 'জেড. পপোভিচ', 'hi': 'ज़ेड. पोपोविक'}}}",6091913,90,7.0,5776,"{'start': {'x': 51.7, 'y': 6.6}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 29.2}}",1,524,376,shot,,
"{'name': 'Branislav Knežević', 'firstName': '', 'lastName': '', 'slug': 'branislav-knezevic', 'shortName': 'B. Knežević', 'position': 'M', 'jerseyNumber': '21', 'userCount': 42, 'gender': 'M', 'id': 1007254, 'fieldTranslations': {'nameTranslation': {'ar': 'برانيسلاف كنيزيفيتش'}, 'shortNameTranslation': {'ar': 'ب. كنيزيفيتش'}}}",False,save,assisted,"{'x': 10.4, 'y': 47.4, 'z': 0}",head,low-centre,"{'x': 0, 'y': 51.2, 'z': 18.4}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6091900,90,5.0,5642,"{'start': {'x': 47.4, 'y': 10.4}, 'block': {'x': 48, 'y': 1}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 81.6}}",1,658,242,shot,"{'x': 1, 'y': 48, 'z': 0}",
"{'name': 'Stefan Cvetković', 'firstName': '', 'lastName': '', 'slug': 'stefan-cvetkovic', 'shortName': 'S. Cvetković', 'position': 'M', 'jerseyNumber': '11', 'userCount': 25, 'gender': 'M', 'id': 876873, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان سفيتكوفيتش', 'bn': 'স্টেফান সিভেটকোভিচ', 'hi': 'स्टीफ़न क्वेत्कोविक'}, 'shortNameTranslation': {'ar': 'س. سفيتكوفيتش', 'bn': 'এস. সিভেটকোভিচ', 'hi': 'एस. क्वेत्कोविक'}}}",False,save,free-kick,"{'x': 8.4, 'y': 11.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.2, 'z': 9.5}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6091828,88,,5228,"{'start': {'x': 11.6, 'y': 8.4}, 'block': {'x': 48.9, 'y': 0.3}, 'end': {'x': 51.8, 'y': 0}, 'goal': {'x': 51.8, 'y': 90.5}}",3,172,2528,shot,"{'x': 0.3, 'y': 48.9, 'z': 0}",
"{'name': 'Luka Bijelović', 'firstName': '', 'lastName': '', 'slug': 'luka-bijelovic', 'shortName': 'L. Bijelović', 'position': 'F', 'jerseyNumber': '28', 'userCount': 48, 'gender': 'M', 'id': 944503, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا بييلوفيتش', 'bn': 'লুকা বিজেলোভিচ', 'hi': 'लुका बिजेलोविक'}, 'shortNameTranslation': {'ar': 'ل. بييلوفيتش', 'bn': 'এল. বিজেলোভিচ', 'hi': 'एल. बिजेलोविक'}}}",True,goal,assisted,"{'x': 3.2, 'y': 50.3, 'z': 0}",head,low-centre,"{'x': 0, 'y': 51.6, 'z': 18.4}","{'name': 'Zoran Popović', 'slug': 'zoran-popovic', 'shortName': 'Z. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 114, 'gender': 'M', 'id': 267437, 'fieldTranslations': {'nameTranslation': {'ar': 'زوران بوبوفيتش', 'bn': 'জোরান পপোভিচ', 'hi': 'ज़ोरान पोपोविक'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش', 'bn': 'জেড. পপোভিচ', 'hi': 'ज़ेड. पोपोविक'}}}",6091696,80,,4767,"{'start': {'x': 50.3, 'y': 3.2}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 81.6}}",11,633,2067,shot,,regular
"{'name': 'Mihajlo Petković', 'firstName': 'Mihajlo', 'lastName': 'Petkovic', 'slug': 'mihajlo-petkovic', 'shortName': 'M. Petković', 'position': 'M', 'jerseyNumber': '21', 'userCount': 153, 'gender': 'M', 'id': 1100966, 'fieldTranslations': {'nameTranslation': {'ar': 'ميهايلو بيتكوفيتش', 'bn': 'মিহাজলো পেটকোভিচ', 'hi': 'मिहाज्लो पेतकोविच'}, 'shortNameTranslation': {'ar': 'م. بيتكوفيتش', 'bn': 'এম. পেটকোভিচ', 'hi': 'एम. पेतकोविच'}}}",True,save,assisted,"{'x': 6.7, 'y': 35.4, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 3.2}","{'name': 'Zoran Popović', 'slug': 'zoran-popovic', 'shortName': 'Z. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 114, 'gender': 'M', 'id': 267437, 'fieldTranslations': {'nameTranslation': {'ar': 'زوران بوبوفيتش', 'bn': 'জোরান পপোভিচ', 'hi': 'ज़ोरान पोपोविक'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش', 'bn': 'জেড. পপোভিচ', 'hi': 'ज़ेड. पोपोविक'}}}",6091713,80,,4765,"{'start': {'x': 35.4, 'y': 6.7}, 'block': {'x': 41, 'y': 4.1}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 96.8}}",11,635,2065,shot,"{'x': 4.1, 'y': 41, 'z': 0}",
"{'name': 'Marko Konatar', 'firstName': '', 'lastName': '', 'slug': 'marko-konatar', 'shortName': 'M. Konatar', 'position': 'D', 'jerseyNumber': '3', 'userCount': 32, 'gender': 'M', 'id': 1017661, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو كوناتار'}, 'shortNameTranslation': {'ar': 'م. كوناتار'}}}",False,miss,regular,"{'x': 22, 'y': 69.3, 'z': 0}",left-foot,left,"{'x': 0, 'y': 85.2, 'z': 15.3}","{'name': 'Željko Samčović', 'slug': 'zeljko-samcovic', 'shortName': 'Ž. Samčović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 49, 'gender': 'M', 'id': 1047325, 'fieldTranslations': {'nameTranslation': {'ar': 'زيلجكو سامتشوفيتش'}, 'shortNameTranslation': {'ar': 'ز. سامتشوفيتش'}}}",6091682,79,,4682,"{'start': {'x': 69.3, 'y': 22}, 'end': {'x': 14.8, 'y': 0}, 'goal': {'x': 14.8, 'y': 84.7}}",12,718,1982,shot,,
"{'name': 'Stefan Stanisavljević', 'slug': 'stefan-stanisavljevic', 'shortName': 'S. Stanisavljević', 'position': 'F', 'jerseyNumber': '18', 'userCount': 77, 'gender': 'M', 'id': 1032770, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان ستانيسافليفيتش'}, 'shortNameTranslation': {'ar': 'س. ستانيسافليفيتش'}}}",True,miss,corner,"{'x': 8.3, 'y': 50.9, 'z': 0}",head,left,"{'x': 0, 'y': 71.9, 'z': 8.3}","{'name': 'Zoran Popović', 'slug': 'zoran-popovic', 'shortName': 'Z. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 114, 'gender': 'M', 'id': 267437, 'fieldTranslations': {'nameTranslation': {'ar': 'زوران بوبوفيتش', 'bn': 'জোরান পপোভিচ', 'hi': 'ज़ोरान पोपोविक'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش', 'bn': 'জেড. পপোভিচ', 'hi': 'ज़ेड. पोपोविक'}}}",6091587,72,,4267,"{'start': {'x': 50.9, 'y': 8.3}, 'end': {'x': 28.1, 'y': 0}, 'goal': {'x': 28.1, 'y': 91.7}}",19,1133,1567,shot,,
"{'name': 'Jovan Marinković', 'slug': 'jovan-marinkovic', 'shortName': 'J. Marinković', 'position': 'D', 'jerseyNumber': '23', 'userCount': 46, 'gender': 'M', 'id': 948696, 'fieldTranslations': {'nameTranslation': {'ar': 'يوفان مارينكوفيتش'}, 'shortNameTranslation': {'ar': 'ي. مارينكوفيتش'}}}",True,miss,corner,"{'x': 5.2, 'y': 50.9, 'z': 0}",head,right,"{'x': 0, 'y': 0.5, 'z': 20.8}","{'name': 'Zoran Popović', 'slug': 'zoran-popovic', 'shortName': 'Z. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 114, 'gender': 'M', 'id': 267437, 'fieldTranslations': {'nameTranslation': {'ar': 'زوران بوبوفيتش', 'bn': 'জোরান পপোভিচ', 'hi': 'ज़ोरान पोपोविक'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش', 'bn': 'জেড. পপোভিচ', 'hi': 'ज़ेड. पोपोविक'}}}",6091601,72,,4263,"{'start': {'x': 50.9, 'y': 5.2}, 'block': {'x': 94.2, 'y': 1.9}, 'end': {'x': 99.5, 'y': 0}, 'goal': {'x': 99.5, 'y': 79.2}}",19,1137,1563,shot,"{'x': 1.9, 'y': 94.2, 'z': 0}",
"{'name': 'Ivan Davidović', 'firstName': 'Ivan Davidovic', 'slug': 'ivan-davidovic', 'shortName': 'I. Davidović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 55, 'gender': 'M', 'id': 1147753, 'fieldTranslations': {'nameTranslation': {'ar': 'إيفان دافيدوفيتش'}, 'shortNameTranslation': {'ar': 'إ. دافيدوفيتش'}}}",True,save,regular,"{'x': 22.5, 'y': 74.6, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 51, 'z': 32.3}","{'name': 'Zoran Popović', 'slug': 'zoran-popovic', 'shortName': 'Z. Popović', 'position': 'G', 'jerseyNumber': '1', 'userCount': 114, 'gender': 'M', 'id': 267437, 'fieldTranslations': {'nameTranslation': {'ar': 'زوران بوبوفيتش', 'bn': 'জোরান পপোভিচ', 'hi': 'ज़ोरान पोपोविक'}, 'shortNameTranslation': {'ar': 'ز. بوبوفيتش', 'bn': 'জেড. পপোভিচ', 'hi': 'ज़ेड. पोपोविक'}}}",6091564,71,,4223,"{'start': {'x': 74.6, 'y': 22.5}, 'block': {'x': 52.5, 'y': 1.2}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 67.7}}",20,1177,1523,shot,"{'x': 1.2, 'y': 52.5, 'z': 0}",
