minute,value
1.0,-3
2.0,-5
3.0,-57
4.0,-81
5.0,-50
6.0,-12
7.0,-21
8.0,-17
9.0,12
10.0,5
11.0,11
12.0,-24
13.0,-72
14.0,-84
15.0,-57
16.0,-100
17.0,-64
18.0,-36
19.0,-16
20.0,-16
21.0,-17
22.0,-26
23.0,-12
24.0,8
25.0,-6
26.0,6
27.0,-8
28.0,-11
29.0,-22
30.0,-44
31.0,-34
32.0,-100
33.0,-65
34.0,-46
35.0,-64
36.0,-46
37.0,-28
38.0,-43
39.0,-32
40.0,-35
41.0,-30
42.0,-25
43.0,-17
44.0,-13
45.0,-10
45.5,29
46.0,-14
47.0,-28
48.0,-39
49.0,-22
50.0,-24
51.0,-15
52.0,-8
53.0,-4
54.0,-3
55.0,-2
56.0,-2
57.0,-30
58.0,-24
59.0,-16
60.0,-75
61.0,-54
62.0,-36
63.0,-39
64.0,-59
65.0,-33
66.0,-22
67.0,-15
68.0,-11
69.0,-69
70.0,-12
71.0,-8
72.0,9
73.0,11
74.0,7
75.0,11
76.0,22
77.0,1
78.0,-7
79.0,-67
80.0,-44
81.0,-29
82.0,-27
83.0,-17
84.0,-9
85.0,34
86.0,17
87.0,9
88.0,-11
89.0,-19
90.0,-14
90.5,-29
