match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,savedShotsFromInsideTheBox,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,keyPass,shotOffTarget,dispossessed,blockedScoringAttempt
14147325,home,327162,Mladost DG,1620437,Jagoš Roganović,jagos-roganovic,F,29,False,7.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,65.0,14.0,6.5,4.0,0.07,0.0,"{'original': 6.5, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,1,2,0,2,57.14285714285714,,,,,,,,1.0
14147325,home,327162,Mladost DG,1149286,Nikola Radusinović,nikola-radusinovic,M,16,True,11.0,10.0,0.0,0.0,0.0,3.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,25.0,19.0,6.6,2.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",12,0,12,6,6,90.9090909090909,,,,,,,,
14147325,home,327162,Mladost DG,978475,Stephano Almeida,stephano-almeida,M,27,True,14.0,12.0,0.0,0.0,0.0,3.0,3.0,8.0,10.0,2.0,2.0,1.0,0.0,2.0,6.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,18.0,22.0,7.5,5.0,0.0,0.15,"{'original': 7.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,1,7,6,1,85.71428571428571,,100.0,80.0,,1.0,,,
14147325,home,327162,Mladost DG,1426667,Matija Vukčević,matija-vukcevic,D,44,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.0,9.0,6.8,2.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,1,2,0,2,83.33333333333334,100.0,,,,,,,
14147325,home,35223,Mladost DG,1648560,Nikola Pavličević,nikola-pavlicevic,D,11,True,6.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.0,10.0,6.3,2.0,0.0,0.0,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",4,0,4,0,4,83.33333333333334,0.0,,0.0,,,,1.0,
14147325,home,327162,Mladost DG,871881,Rodrigo Faust,rodrigo-faust,F,9,True,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,12.0,3.0,6.3,6.0,0.0,0.0,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,3,2,0,2,0.0,,,,,,,2.0,
14147325,home,327162,Mladost DG,1094114,Rajko Boljević,rajko-boljevic,G,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,
14147325,home,327162,Mladost DG,880655,Zvonko Ceklić,zvonko-ceklic,D,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,
14147325,home,241802,Mladost DG,232450,Miguel Rodrigues,miguel-rodrigues,D,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,
14147325,home,6225,Mladost DG,804420,Zeljko Krstovic,zeljko-krstovic,M,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,
14147325,away,24312,FK Jezero,1035777,Igor Asanović,igor-asanovic,G,50,False,24.0,23.0,1.0,0.0,0.0,22.0,23.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,90.0,30.0,7.3,1.0,0.0,0.0,"{'original': 7.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,95.83333333333334,0.0,,,0.0,,,,
14147325,away,24312,FK Jezero,1000154,Abdel Osmanović,abdel-osmanovic,D,2,False,38.0,25.0,4.0,2.0,0.0,14.0,18.0,11.0,19.0,1.0,0.0,4.0,1.0,22.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,,11.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,,,,,,,90.0,56.0,6.2,23.0,0.0,0.0,"{'original': 6.2, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",27,5,22,4,18,65.78947368421053,50.0,0.0,0.0,,,,2.0,
14147325,away,24312,FK Jezero,1035787,Nikola Jovićević,nikola-jovicevic,D,6,False,39.0,34.0,10.0,7.0,0.0,27.0,30.0,5.0,7.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,90.0,49.0,7.4,4.0,0.0,0.0,"{'original': 7.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",10,2,8,3,5,87.17948717948718,70.0,,,,,,,
14147325,away,24312,FK Jezero,1182552,Nemanja Jovičić,nemanja-jovicic,D,27,False,50.0,35.0,15.0,8.0,0.0,26.0,33.0,8.0,15.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,90.0,60.0,7.4,11.0,0.0,0.0,"{'original': 7.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",8,3,5,4,1,70.0,53.333333333333336,,,,,,,
14147325,away,24312,FK Jezero,1648555,Meldin Kojić,meldin-kojic,D,3,False,21.0,13.0,4.0,1.0,0.0,7.0,10.0,6.0,11.0,4.0,0.0,0.0,0.0,17.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,,7.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,75.0,30.0,6.3,14.0,0.0,0.0,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",21,0,21,4,17,61.904761904761905,25.0,0.0,33.33333333333333,,,,1.0,
14147325,away,24312,FK Jezero,1149284,Nenad Krivokapić,nenad-krivokapic,M,11,False,21.0,15.0,2.0,1.0,0.0,5.0,5.0,9.0,15.0,2.0,0.0,2.0,1.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,,75.0,32.0,6.9,8.0,0.0,0.18,"{'original': 6.9, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,3,8,2,6,71.42857142857143,50.0,0.0,100.0,,1.0,,1.0,
14147325,away,24312,FK Jezero,797928,Aldin Adžović,aldin-adzovic,M,5,False,45.0,37.0,4.0,1.0,0.0,28.0,32.0,9.0,13.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,,9.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,,,,,,,90.0,62.0,6.4,11.0,0.01,0.0,"{'original': 6.4, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",17,0,17,4,13,82.22222222222221,25.0,,50.0,,,,,1.0
14147325,away,24312,FK Jezero,1063202,Mario Gjolaj,mario-gjolaj,M,14,False,24.0,20.0,4.0,4.0,1.0,9.0,9.0,11.0,15.0,3.0,1.0,5.0,1.0,16.0,7.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,,,,,,,90.0,44.0,6.9,12.0,0.0,0.23,"{'original': 6.9, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",23,6,17,6,11,83.33333333333334,100.0,33.33333333333333,100.0,,1.0,,4.0,
14147325,away,24312,FK Jezero,357692,Balša Boričić,balsa-boricic,M,80,False,25.0,18.0,2.0,0.0,0.0,7.0,10.0,11.0,15.0,0.0,0.0,0.0,1.0,15.0,6.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,,5.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,,,,,,,75.0,38.0,6.6,9.0,0.0,0.01,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",21,1,20,5,15,72.0,0.0,,60.0,,1.0,,1.0,
14147325,away,24312,FK Jezero,128765,Milivoje Raičević,milivoje-raicevic,F,45,False,17.0,14.0,0.0,0.0,0.0,7.0,8.0,6.0,8.0,1.0,0.0,3.0,4.0,12.0,11.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,,,,,,,80.0,39.0,7.6,15.0,0.24,0.0,"{'original': 7.6, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",23,7,16,7,9,82.35294117647058,,0.0,50.0,,,1.0,,
14147325,away,24312,FK Jezero,905970,Đorđe Maksimović,djordje-maksimovic,F,44,False,12.0,10.0,2.0,1.0,0.0,4.0,5.0,6.0,7.0,0.0,0.0,4.0,2.0,14.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,,,,,,,86.0,25.0,6.9,9.0,0.18,0.04,"{'original': 6.9, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",18,6,12,2,10,83.33333333333334,50.0,,,,2.0,,2.0,
14147325,away,24312,FK Jezero,1185148,Matija Bojović,matija-bojovic,D,29,True,6.0,4.0,3.0,2.0,0.0,4.0,4.0,,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,15.0,8.0,6.8,3.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,1,2,1,1,66.66666666666666,66.66666666666666,0.0,100.0,,,,,
14147325,away,24312,FK Jezero,1408188,Petar Bogdanović,petar-bogdanovic,M,7,True,8.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,15.0,15.0,7.1,3.0,0.11,0.0,"{'original': 7.1, 'alternative': None}",2.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,1,5,3,2,62.5,0.0,100.0,100.0,,,,,1.0
14147325,away,6225,FK Jezero,1391890,Uroš Bulatović,uros-bulatovic,M,8,True,16.0,12.0,0.0,0.0,0.0,5.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,15.0,21.0,6.4,4.0,0.0,0.07,"{'original': 6.4, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,0,6,0,6,75.0,,,,,1.0,,1.0,
14147325,away,24312,FK Jezero,1190522,Imran Redžepagić,imran-redzepagic,M,16,True,5.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,10.0,9.0,6.0,6.0,0.0,0.0,"{'original': 6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",9,0,9,2,7,40.0,0.0,,0.0,,,,1.0,
14147325,away,24312,FK Jezero,196634,Ognjen Rolović,ognjen-rolovic,F,19,True,1.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,4.0,2.0,6.6,2.0,0.19,0.0,"{'original': 6.6, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",2,1,1,0,1,100.0,,,,,,,,
14147325,away,241802,FK Jezero,1976046,Edin Lekić,edin-lekic,G,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,
14147325,away,24312,FK Jezero,812745,Ilija Tučević,ilija-tucevic,D,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,
14147325,away,24312,FK Jezero,1021410,Salih Husić,salih-husic,D,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,
14147325,away,24312,FK Jezero,1035786,Anil Julević,anil-julevic,F,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,
