match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,goals,ownGoals,minutesPlayed,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct
15281001,home,36019,FK Mornar Bar,1405738,Benjamin Krijestarac,benjamin-krijestarac,G,24,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,1392904,Velimir Ljutica,velimir-ljutica,D,32,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,189001,Jovan Baošić,jovan-baosic,D,15,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,286837,Ilija Martinović,ilija-martinovic,D,25,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,171431,Nikola Stijepović,nikola-stijepovic,D,33,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,1005622,Jovan Dašić,jovan-dasic,M,17,False,2.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,94261,Andrija Kaluđerović,andrija-kaluderovic,M,4,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,154655,Darko Zorić,darko-zoric,M,18,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,804419,Demir Skrijelj,demir-skrijelj,M,10,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,95583,Stefan Denković,stefan-denkovic,M,7,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,856483,Balša Sekulić,balsa-sekulic,F,9,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,843005,Marko Đurišić,marko-durisic,M,8,True,,,,,,0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,894450,Yann Michael Yao,yann-michael-yao,M,11,True,,,,,,0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,357708,Nikola Vujnović,nikola-vujnovic,F,97,True,,,,,,0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,941133,Petar Vukčević,petar-vukcevic,M,19,True,,,,,,0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,1484678,Vukas Dragović,vukas-dragovic,M,99,True,,,,,,0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,187341,Stefan Popović,stefan-popovic,G,12,True,,,,,,0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,1498808,Vasilije Stojanović,vasilije-stojanovic,G,13,True,,,,,,0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,1214474,Nikola Vuković,nikola-vukovic,D,14,True,,,,,,0,0,0,0,0,,,,,
15281001,home,36019,FK Mornar Bar,1404815,Matija Rovčanin,matija-rovcanin,M,21,True,,,,,,0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1005619,Filip Domazetović,filip-domazetovic,G,21,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,138935,Momčilo Raspopović,momcilo-raspopovic,D,20,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,959779,Miloš Drinčić,milos-drincic,D,70,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,792102,Ilya Serikov,ilya-serikov,D,5,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,889448,Stefan Hajdin,stefan-hajdin,D,3,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1939640,Stefan Đukanović,stefan-dukanovic,M,34,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1423515,Danilo Vukanić,danilo-vukanic,M,44,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1016595,Ivan Bojović,ivan-bojovic,M,77,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1005606,Nikola Janjić,nikola-janjic,M,30,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,894403,Ivan Bulatović,ivan-bulatovic,F,11,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1086387,Nemanja Nikolić,nemanja-nikolic,F,9,False,0.0,0.0,90.0,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,287757,Milan Vušurović,milan-vusurovic,D,17,True,,,,,,0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1000577,Andrej Pupović,andrej-pupovic,D,32,True,,,,,,0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,890615,Marko Milickovic,marko-milickovic,M,10,True,,,,,,0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1423503,Andrej Camaj,camaj-andrej,M,24,True,,,,,,0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1085082,Damjan Dakić,damjan-dakic,D,35,True,,,,,,0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,55655,Milan Mijatović,milan-mijatovic,G,1,True,,,,,,0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,858877,Mihajlo Nešković,mihajlo-neskovic,M,92,True,,,,,,0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,1513752,Nikola Medojevic,nikola-medojevic,M,8,True,,,,,,0,0,0,0,0,,,,,
15281001,away,5143,FK Budućnost Podgorica,841144,Vasilije Terzić,vasilije-terzic,M,29,True,,,,,,0,0,0,0,0,,,,,
