id,name,shortName,position,height,country_name,marketValue,dateOfBirth,preferredFoot,has_player_photo
1392891,Nemanja Đokić,N. Đokić,D,192.0,Serbia,325000.0,1998-10-23,Left,True
1468253,Đorđe Skoko,Đ. Skoko,D,194.0,Serbia,620000.0,2003-06-03,Left,True
188127,Stefan Milošević,S. Milošević,D,170.0,Serbia,230000.0,1995-04-07,Left,True
1468252,Aleksa Radonjić,A. Radonjić,M,,Serbia,49000.0,2005-10-24,Right,True
1435246,Mamane Amadou Sabo,M. A. Sabo,M,174.0,Niger,475000.0,2004-09-14,Right,True
98458,Dušan Pantelić,D. Pantelić,M,178.0,Serbia,145000.0,1993-04-15,Right,True
972802,Bayere Loue,B. Loue,F,188.0,Côte d'Ivoire,545000.0,2001-01-14,Left,True
1398997,Ognjen Krsmanović,O. Krsmanović,F,187.0,Serbia,725000.0,2005-01-14,Right,True
986764,Boubacari Doucoure,B. Doucoure,M,192.0,France,620000.0,1999-03-19,Right,True
943573,Stefan Vilotic,S. Vilotic,D,186.0,Serbia,370000.0,1999-10-16,Left,True
1472922,Kayode Saliman,K. Saliman,M,179.0,Nigeria,375000.0,2003-01-07,Right,True
804833,Nemanja Krstić,N. Krstić,M,178.0,Serbia,94000.0,1994-08-05,Both,True
1910871,Petar Đoković,P. Đoković,F,180.0,Serbia,72000.0,2008-02-13,Right,True
1124030,Milan Ilić,M. Ilic,D,180.0,Serbia,370000.0,2000-02-07,Right,True
1065775,Dimitrije Stevanović,D. Stevanović,G,190.0,Serbia,280000.0,2004-01-01,Right,True
1147526,Lazar Mićić,L. Mićić,M,170.0,Serbia,485000.0,2003-02-17,Left,True
145194,Leandro,Leandro,D,183.0,Brazil,105000.0,1994-01-24,Right,True
1500275,Petar Petrović,P. Petrović,D,190.0,Serbia,970000.0,2005-07-13,Both,True
76394,Slaviša Stojanović,S. Stojanović,F,179.0,Serbia,48000.0,1989-01-27,Right,True
1126067,Balša Popović,B. Popović,G,194.0,Montenegro,1300000.0,2000-06-10,Right,True
191640,Marko Gobeljić,M. Gobeljić,D,185.0,Serbia,140000.0,1992-09-13,Right,True
1147556,Aleksandar Đermanović,A. Đermanović,D,188.0,Serbia,1500000.0,2002-10-03,Right,True
1000367,Miljan Momčilović,M. Momčilović,M,184.0,Serbia,955000.0,2001-03-17,Right,True
1981973,Dragan Tegeltija,D. Tegeltija,D,,Serbia,52000.0,2006-03-19,Both,False
1147565,Nikola Knežević,N. Knežević,M,180.0,Serbia,1400000.0,2003-03-10,Right,True
352610,Miloš Pantović,M. Pantović,M,180.0,Serbia,435000.0,1996-07-07,Right,True
1176881,Diogo Bezerra,D. Bezerra,M,186.0,Brazil,1600000.0,2002-07-16,Right,True
1406091,Aleksa Cvetković,A. Cvetković,M,180.0,Serbia,2300000.0,2005-05-13,Right,True
1102965,Nikola Mituljikić,N. Mituljikić,M,180.0,Serbia,650000.0,2003-01-20,Left,True
77512,Stefan Šćepović,S. Šćepović,F,186.0,Serbia,54000.0,1990-01-10,Right,True
1927332,Strahinja Luković,S. Luković,D,185.0,Serbia,82000.0,2005-10-25,Both,True
1544616,Hugo Alba,H. Alba,F,178.0,Spain,540000.0,2006-03-30,Right,True
1982018,Issiaka Dembele,I. Dembele,M,180.0,Côte d'Ivoire,105000.0,2005-11-04,Right,True
94538,Saša Marković,S. Marković,M,184.0,Serbia,53000.0,1991-03-13,Right,True
1465579,Mihajlo Petrović,M. Petrović,M,184.0,Serbia,95000.0,2005-09-21,Left,True
1841880,Kwadwo Opoku Ackah,K. O. Ackah,D,178.0,Ghana,120000.0,2005-05-12,Right,True
1579193,Filip Halabrin,F. Halabrin,M,169.0,Serbia,385000.0,2006-07-15,Left,True
1981967,Andrej Pavlovic,A. Pavlović,D,190.0,Serbia,880000.0,2007-07-29,Right,True
1104742,Uroš Lazić,U. Lazić,D,174.0,Serbia,390000.0,2003-03-15,Right,True
988477,Marko Alchevski,M. Alchevski,G,190.0,North Macedonia,210000.0,2002-04-16,Right,True
1939189,Mamadou Fall,M. Fall,D,186.0,Senegal,49000.0,2005-06-03,Right,True
1049522,Aleksandar Vulić,A. Vulić,G,203.0,Serbia,845000.0,2001-06-08,Right,True
949370,Yohan Bilingi,Y. Bilingi,D,189.0,France,575000.0,1999-02-01,Right,True
1104740,Luka Subotić,L. Subotić,D,190.0,Serbia,725000.0,2003-01-22,Right,True
1489498,Danijel Kolaric,D. Kolarić,D,186.0,Serbia,580000.0,2005-02-10,Right,True
1029785,Vladimir Prijović,V. Prijović,D,185.0,Serbia,740000.0,2002-06-26,Left,True
1101437,Kayque,Kayque,M,176.0,Brazil,525000.0,2000-07-07,Right,True
124960,Muhamed Bešić,M. Bešić,M,180.0,Bosnia & Herzegovina,195000.0,1992-09-10,Right,True
1157899,Uroš Čejić,U. Cejic,M,181.0,Serbia,315000.0,2004-03-26,Left,True
1063371,Stefan Tomović,S. Tomović,M,183.0,Serbia,1000000.0,2001-10-14,Both,True
1009837,Kwaku Bonsu Osei Gaucho,K. B. O. Gaucho,F,168.0,Ghana,330000.0,2000-08-17,Right,True
1018513,José Mulato,J. Mulato,F,180.0,Colombia,230000.0,2003-01-09,Left,True
1186164,Dario Pavković,D. Pavković,F,192.0,Croatia,96000.0,1994-05-28,Right,True
1424448,Veljko Jocić,V. Jocić,M,175.0,Serbia,630000.0,2006-07-05,Right,True
1649511,Francis Ebuka Nwokeabia,F. E. Nwokeabia,M,180.0,Nigeria,105000.0,2005-05-16,Both,True
944503,Luka Bijelović,L. Bijelović,F,186.0,Serbia,245000.0,2001-04-11,Right,True
1094065,Eldar Mehmedović,E. Mehmedović,M,190.0,Bosnia & Herzegovina,97000.0,2003-04-10,Right,True
1131795,Mihailo Bogićević,M. Bogićević,D,191.0,Serbia,290000.0,1998-05-30,Right,True
1166185,Marin Dulić,M. Dulić,G,198.0,Serbia,205000.0,2004-03-25,Right,True
1981794,Aleksa Trajković,A. Trajković,M,180.0,Serbia,105000.0,2007-01-23,Right,True
913382,Vladimir Vitorović,V. Vitorovic,D,182.0,Serbia,315000.0,2000-10-03,Left,True
1093730,Nemanja Krsmanović,N. Krsmanović,D,183.0,Serbia,260000.0,2003-05-09,Right,True
1147543,Stefan Stojanović,S. Stojanović,F,185.0,Serbia,215000.0,2001-07-27,Both,True
844128,Dragan Rosić,D. Rosić,G,195.0,Serbia,2100000.0,1996-09-22,Left,True
862782,Lazar Nikolić,L. Nikolić,D,176.0,Serbia,1100000.0,1999-08-01,Right,True
1198768,Collins Sichenje,C. Sichenje,D,189.0,Kenya,440000.0,2003-09-19,Right,True
795878,Đorđe Crnomarković,Đ. Crnomarković,D,188.0,Serbia,315000.0,1993-09-10,Left,True
1152947,Stefan Bukinac,S. Bukinac,D,183.0,Serbia,5300000.0,2005-07-08,Left,True
257071,Vukan Savićević,V. Savićević,M,180.0,Montenegro,320000.0,1994-01-29,Right,True
844179,Njegoš Petrović,N. Petrović,M,185.0,Serbia,3100000.0,1999-07-18,Right,True
1656621,Petar Sukačev,P. Sukačev,M,173.0,Serbia,310000.0,2005-08-28,Left,True
1114797,Dragan Kokanović,D. Kokanović,M,180.0,Serbia,645000.0,2002-05-01,Right,True
1020116,Yusuf Bamidele,B. I. Yusuf,F,180.0,Nigeria,2700000.0,2001-02-22,Left,True
842317,Aleksa Vukanović,A. Vukanović,F,189.0,Serbia,210000.0,1992-06-18,Right,True
1121635,Marko Veličković,M. Veličković,M,185.0,Serbia,580000.0,2004-10-12,Right,True
194450,Uroš Nikolić,U. Nikolić,M,185.0,Serbia,260000.0,1993-12-14,Both,True
974434,Lucas Barros,L. Barros,D,180.0,Brazil,540000.0,1999-08-21,Left,True
111754,Marko Poletanović,M. Poletanović,M,187.0,Serbia,93000.0,1993-07-20,Right,True
1403053,Marko Mladenović,M. Mladenović,M,174.0,Serbia,290000.0,2005-01-30,Right,True
1000424,Vlada Novevski,V. Novevski,M,183.0,Serbia,91000.0,2002-05-13,Both,True
1165840,Miloš Popović,M. Popović,M,177.0,Serbia,245000.0,2004-04-05,Right,True
1085212,Ibrahim Mustapha,I. Mustapha,F,180.0,Ghana,380000.0,2000-06-18,Right,True
1102771,Matija Gočmanac,M. Gočmanac,G,190.0,Serbia,360000.0,2003-08-05,Right,True
795913,John Mary,J. Mary,F,185.0,Cameroon,330000.0,1993-03-09,Both,True
796365,Mihai Butean,M. Butean,D,181.0,Romania,495000.0,1996-09-14,Right,True
954755,Stefan Ranđelović,S. Ranđelović,G,188.0,Serbia,820000.0,1999-01-27,Right,True
1147541,Mateja Gašić,M. Gašić,D,177.0,Serbia,970000.0,2003-02-16,Right,True
1215907,David Stojanović,D. Stojanović,D,186.0,Serbia,340000.0,2002-02-14,Right,True
1406169,Uroš Ilić,U. Ilić,D,185.0,Serbia,155000.0,2006-01-15,Left,True
997182,Uroš Blagojević,U. Blagojević,D,193.0,Serbia,54000.0,2002-03-21,Left,True
1916326,Douglas Owusu,O. Douglas,M,165.0,Ghana,740000.0,2006-04-10,Left,True
938002,Mlađan Stevanović,M. Stevanović,M,170.0,Serbia,140000.0,1995-01-01,Right,True
901590,Haris Hajdarević,H. Hajdarević,M,181.0,Bosnia & Herzegovina,440000.0,1998-10-07,Right,True
1130262,Đorđe Jovanović,Đ. Jovanović,M,174.0,Serbia,755000.0,2001-08-17,Right,True
1031603,Vukašin Bogdanović,V. Bogdanović,F,186.0,Serbia,930000.0,2002-10-04,Right,True
1166090,Luka Puzovic,L. Puzovic,M,185.0,Serbia,140000.0,2004-07-23,Right,True
804662,Aleksandar Pejović,A. Pejović,M,174.0,Serbia,370000.0,1990-12-28,Left,True
2198964,Stefan Vidaković,S. Vidakovic,F,185.0,Serbia,105000.0,2005-03-06,Left,False
904377,Vladimir Petrović,V. Petrović,F,181.0,Serbia,160000.0,1997-02-15,Right,True
72116,Evgen Pavlov,E. Pavlov,F,191.0,Ukraine,73000.0,1991-03-12,Right,True
1147568,Sadick Abubakar,S. Abubakar,D,180.0,Ghana,475000.0,1998-02-02,Right,True
954756,Stefan Ilić,S. Ilić,G,187.0,Serbia,45000.0,2001-02-25,Both,True
1544668,Darije Markočević,D. Markočević,F,182.0,Bosnia & Herzegovina,95000.0,2006-09-05,Right,True
1166049,Andrija Lazarević,A. Lazarević,M,178.0,Serbia,79000.0,2004-04-03,Right,True
155537,Dino Dolmagić,D. Dolmagić,D,175.0,Serbia,160000.0,1994-02-26,Right,True
1000660,Savo Rašković,S. Rašković,M,178.0,Serbia,160000.0,2002-01-25,Right,True
1132010,Veljko Ilić,V. Ilić,G,195.0,Serbia,2300000.0,2003-07-21,Right,True
1584979,Stefan Mladenović,S. Mladenović,D,180.0,Serbia,620000.0,2007-09-12,Both,True
155961,Miloš Degenek,M. Degenek,D,187.0,Australia,520000.0,1994-04-28,Right,True
190665,Luka Capan,L. Capan,D,185.0,Croatia,97000.0,1995-04-06,Right,True
1146156,Viktor Radojević,V. Radojević,D,179.0,Serbia,1600000.0,2004-07-14,Left,True
1619543,Aleksandar Stančić,A. Stančić,M,178.0,Serbia,480000.0,2006-09-23,Right,True
980796,Dragoljub Savić,D. Savić,M,173.0,Serbia,720000.0,2001-04-25,Right,True
822743,Sarpreet Singh,S. Singh,M,172.0,New Zealand,485000.0,1999-02-20,Left,True
947036,Szabolcs Mezei,S. Mezei,M,172.0,Hungary,670000.0,2000-10-18,Left,True
923865,Vieljeux Prestige Mboungou,V. P. Mboungou,M,171.0,Congo Republic,1500000.0,2000-07-10,Right,True
589100,Saša Jovanović,S. Jovanović,F,176.0,Serbia,310000.0,1991-12-15,Right,True
1102967,Vukašin Krstić,V. Krstić,D,184.0,Serbia,875000.0,2003-04-13,Right,True
220231,Branko Jovičić,B. Jovičić,M,179.0,Serbia,515000.0,1993-03-18,Right,True
1586205,Bogdan Petrović,B. Petrović,F,182.0,Serbia,550000.0,2004-12-07,Right,True
888023,Andrej Todoroski,A. Todoroski,M,175.0,North Macedonia,1600000.0,1999-04-19,Left,True
879556,Stefan Jovanović,S. Jovanović,D,178.0,Serbia,465000.0,1994-04-07,Right,True
1124028,Mateja Đorđević,M. Đorđević,D,191.0,Serbia,1300000.0,2003-01-17,Right,True
964814,Nemanja Jorgić,N. Jorgić,G,186.0,Serbia,26000.0,1988-04-07,Left,True
1146245,Mihajlo Milosavić,M. Milosavić,M,178.0,Serbia,190000.0,2004-07-14,Right,True
1406133,Andrej Petrović,A. Petrović,M,174.0,Serbia,,2006-04-24,Right,True
805915,Nikola Simić,N. Simić,G,192.0,Serbia,280000.0,1996-12-21,Right,True
1497358,Miloš Jovičić,M. Jovičić,F,182.0,Croatia,52000.0,2006-01-23,Right,True
990184,Strahinja Manojlović,S. Manojlović,G,188.0,Serbia,1200000.0,2002-08-11,Right,True
121590,Marko Petković,M. Petković,D,185.0,Serbia,71000.0,1992-09-03,Right,True
1165955,Dušan Pavlović,D. Pavlović,D,187.0,Serbia,970000.0,2004-05-19,Right,True
137702,Uroš Vitas,U. Vitas,D,190.0,Serbia,97000.0,1992-07-06,Right,True
926681,Miljan Ilić,M. Ilić,D,180.0,Serbia,97000.0,1993-05-23,Left,True
112321,Radomir Milosavljević,R. Milosavljević,M,183.0,Serbia,205000.0,1992-07-28,Right,True
1894089,Stefan Nikolić,S. Nikolić,M,179.0,Serbia,375000.0,2006-01-25,Right,True
889059,Vanja Ilić,V. Ilić,M,178.0,Serbia,645000.0,1999-01-03,Right,True
965889,Radivoj Bosić,R. Bosić,M,183.0,Serbia,905000.0,2000-12-01,Right,True
1472951,David Ewemade,D. Ewemade,D,174.0,Nigeria,195000.0,2005-06-17,Right,True
979046,Nemanja Belaković,N. Belaković,F,183.0,Serbia,470000.0,1997-01-08,Left,True
1429076,Lacine Kone,L. Kone,F,193.0,Spain,115000.0,2002-11-01,Right,True
810663,Nikola Srećković,N. Srećković,M,180.0,Serbia,225000.0,1996-04-26,Right,True
1099198,Mbouri Yamkam,M. Yamkam,D,188.0,Cameroon,825000.0,1998-01-02,Right,True
1470370,Luka Izderić,L. Izderic,M,171.0,Austria,320000.0,2006-03-13,Both,True
844332,Jovan Nišić,J. Nišić,M,175.0,Serbia,720000.0,1998-03-03,Right,True
920009,Simon Amin,S. Amin,M,182.0,Syria,195000.0,1997-11-13,Right,True
2198962,Djordje Petrović,D. Petrovic,D,,Serbia,535000.0,2006-02-03,Right,True
804837,Dejan Stanivuković,D. Stanivuković,G,186.0,Serbia,375000.0,1994-06-19,Right,True
2198963,Luka Stanković,L. Stankovic,D,,Serbia,,2007-08-06,,False
827547,Marko Mijailović,M. Mijailović,D,185.0,Serbia,520000.0,1997-08-14,Right,True
1153961,Mateja Radonjić,M. Radonjić,M,180.0,Serbia,325000.0,2005-09-20,Left,True
38583,Saša Stamenković,S. Stamenković,G,194.0,Serbia,48000.0,1985-01-05,Right,True
193130,Nikola Andrić,N. Andrić,D,183.0,Serbia,165000.0,1992-05-23,Right,True
814416,Nikola Ćirković,N. Ćirković,D,188.0,Serbia,130000.0,1991-12-04,Right,True
69023,Dušan Cvetinović,D. Cvetinović,D,186.0,Serbia,47000.0,1988-12-24,Right,True
795938,Žarko Udovičić,Ž. Udovičić,D,185.0,Serbia,,1987-08-31,Right,True
27863,Janko Tumbasević,J. Tumbasević,M,179.0,Montenegro,52000.0,1985-01-14,Right,True
1022062,Mihailo Oreščanin,M. Oreščanin,D,189.0,Serbia,530000.0,1997-09-07,Right,True
126558,Petar Bojić,P. Bojić,M,186.0,Serbia,120000.0,1991-09-04,Both,True
280827,Danilo Pantić,D. Pantić,M,180.0,Serbia,260000.0,1996-10-26,Right,True
1835422,Ognjen Bondžulić,O. Bondžulić,M,178.0,Serbia,1100000.0,2007-07-24,Right,True
1166063,Uroš Sremčević,U. Sremčević,F,185.0,Serbia,905000.0,2006-04-24,Both,True
892174,Uroš Ljubomirac,U. Ljubomirac,M,181.0,Serbia,52000.0,1990-04-12,Right,True
1030454,Filip Žunić,F. Žunić,M,180.0,Serbia,725000.0,2002-05-16,Right,True
173957,Irfan Hadžić,I. Hadžić,F,191.0,Bosnia & Herzegovina,165000.0,1993-06-05,Right,True
1595643,Jovan Ćirić,J. Ćirić,M,179.0,Serbia,755000.0,2007-02-25,Left,True
1595520,Đorđe Marinković,Đ. Marinković,M,180.0,Serbia,260000.0,2006-01-15,Right,True
2162392,David Đokić,D. Đokić,F,,Serbia,52000.0,2009-07-08,Left,False
111313,Milan Joksimović,M. Joksimović,D,184.0,Serbia,110000.0,1990-02-09,Left,True
1166128,Bogdan Matijasevic,B. Matijašević,G,195.0,Serbia,46000.0,2004-05-27,Right,True
1166098,Nikola Obućina,N. Obučina,D,175.0,Serbia,23000.0,2004-04-09,Right,True
795855,Aleksandar Varjačić,A. Varjačić,D,187.0,Serbia,53000.0,1991-05-23,Right,True
1166091,Sava Pribaković,S. Pribaković,M,179.0,Serbia,110000.0,2003-02-04,Left,True
32668,Alexandre Oukidja,A. Oukidja,G,185.0,Algeria,205000.0,1988-07-19,Right,True
1627088,Stefan Bastaja,S. Bastaja,D,179.0,Serbia,310000.0,2005-02-22,Right,True
595042,Antoine Batisse,A. Batisse,D,186.0,France,425000.0,1995-01-13,Right,True
1894508,Siniša Popović,S. Popović,D,184.0,Serbia,380000.0,2005-01-23,Right,True
1111990,Nikola Glišić,N. Glišić,D,175.0,Serbia,845000.0,1999-06-30,Right,True
314246,Luka Luković,L. Luković,M,187.0,Serbia,460000.0,1996-10-11,Both,True
1957265,Vasilije Novičić,V. Novićić,M,175.0,Serbia,3800000.0,2008-05-07,Right,True
1481264,Nikola Krstić,N. Krstić,M,178.0,Serbia,970000.0,2004-12-01,Right,True
885781,Tomislav Todorović,T. Todorović,M,172.0,Serbia,79000.0,1998-02-12,Right,True
2059299,Dušan Zagar,D. Zagar,M,175.0,Serbia,230000.0,2006-10-28,Right,True
1516067,Miloš Jović,M. Jović,F,191.0,Serbia,745000.0,2006-05-22,Right,True
1516066,Irfan Zulfić,I. Zulfić,M,182.0,Serbia,210000.0,2000-10-04,Right,True
55005,Vladan Milosavljev,V. Milosavljev,F,172.0,Serbia,24000.0,1987-02-01,Right,True
988937,Ugo Bonnet,U. Bonnet,F,180.0,France,210000.0,1993-09-17,Right,True
942359,Željko Arsić,Ž. Arsić,M,174.0,Serbia,68000.0,1997-07-26,Left,True
886182,Marko Jevtić,M. Jevtić,D,190.0,Serbia,425000.0,1996-02-17,Left,True
103157,Alen Stevanović,A. Stevanović,M,184.0,Serbia,160000.0,1991-01-07,Right,True
1142784,Marko Luković,M. Luković,D,182.0,Serbia,465000.0,2003-09-04,Left,True
1393501,Lazar Konstantinov,L. Konstantinov,D,178.0,Serbia,205000.0,2005-06-29,Left,True
1837599,Luka Krstović,L. Krstović,M,191.0,Serbia,94000.0,2005-12-04,Right,True
904998,Moussa Sissako,M. Sissako,D,184.0,Mali,285000.0,2000-11-10,Right,True
844178,Dušan Marković,D. Marković,G,195.0,Serbia,170000.0,1998-04-03,Left,True
792127,Nikola Mirković,N. Mirković,G,192.0,Serbia,105000.0,1991-07-26,Both,True
1100641,Nikola Stanković,N. Stanković,D,181.0,Serbia,1600000.0,2003-04-24,Right,True
38574,Nenad Tomović,N. Tomović,D,184.0,Serbia,27000.0,1987-08-30,Right,True
1464578,Lazar Stojanović,L. Stojanović,D,187.0,Serbia,460000.0,2005-04-22,Right,True
976131,Andreja Stojanović,A. Stojanović,D,183.0,Serbia,340000.0,1998-11-12,Left,True
1008225,Sambou Sissoko,S. Sissoko,M,171.0,Mali,1000000.0,2000-06-29,Right,True
345141,Marko Docić,M. Docić,M,178.0,Serbia,760000.0,1993-04-24,Left,True
1165971,Uroš Miladinović,U. Miladinović,M,185.0,Serbia,1300000.0,2004-06-16,Right,True
1981976,Filip Matijašević,F. Matijašević,M,175.0,Serbia,1100000.0,2008-03-04,Right,True
834586,Lazar Tufegdžić,L. Tufegdžić,M,185.0,Serbia,720000.0,1997-02-22,Right,True
905103,Slobodan Tedić,S. Tedić,F,190.0,Serbia,835000.0,2000-04-13,Right,True
1595518,Veljko Radosavljević,V. Radosavljević,M,180.0,Serbia,410000.0,2005-04-02,Right,True
267523,Dušan Jovančić,D. Jovančić,D,186.0,Serbia,110000.0,1990-10-19,Both,True
804183,Milan Pavkov,M. Pavkov,F,193.0,Serbia,320000.0,1994-02-09,Right,True
69362,Miloš Cvetković,M. Cvetković,D,175.0,Serbia,92000.0,1990-01-06,Right,True
1595759,Ismael Maiga,I. Maiga,D,189.0,Côte d'Ivoire,225000.0,2003-11-23,Right,True
1865408,Mateja Prokopijević,M. Prokopijević,M,186.0,Serbia,,2007-01-04,Right,True
1584983,Vladan Čarapić,V. Čarapić,G,191.0,Serbia,,2007-01-30,Right,True
1446160,Aboubacar Cisse,A. Cisse,M,181.0,Senegal,130000.0,2004-02-20,Right,True
988549,Bojica Nikčević,B. Nikčević,M,182.0,Montenegro,645000.0,2000-02-04,Right,True
1392796,Milan Đoković,M. Đoković,D,190.0,Serbia,370000.0,2003-09-25,Left,True
837894,Nemanja Milojević,N. Milojević,M,183.0,Greece,580000.0,1998-02-23,Left,True
1937361,Lazar Balević,L. Balević,G,188.0,Serbia,950000.0,2007-08-23,Right,True
1093731,Dragan Čubra,D. Čubra,D,181.0,Serbia,210000.0,2002-06-03,Right,True
1102161,Nemanja Đeković,N. Đeković,D,196.0,Serbia,875000.0,2003-05-08,Right,True
795871,Stefan Bukorac,S. Bukorac,D,192.0,Serbia,135000.0,1991-02-14,Both,True
1165834,Luka Drobnjak,L. Drobnjak,D,185.0,Serbia,705000.0,2004-04-25,Left,True
840862,Filip Krstić,F. Krstić,M,184.0,Serbia,425000.0,1997-08-28,Right,True
943362,Miloš Tošeski,M. Tošeski,M,178.0,North Macedonia,215000.0,1998-02-24,Right,True
956793,Nikola Bogdanovski,N. Bogdanovski,M,181.0,North Macedonia,210000.0,1999-01-25,Both,True
799015,Lazar Zličić,L. Zličić,M,182.0,Serbia,79000.0,1997-02-07,Left,True
267473,Nebojša Bastajić,N. Bastajić,M,184.0,Serbia,140000.0,1990-08-19,Left,True
799152,Aleksandar Lutovac,A. Lutovac,M,175.0,Serbia,410000.0,1997-06-27,Right,True
998786,Vladimir Miletić,V. Miletić,M,183.0,Serbia,470000.0,2003-03-04,Left,True
1153959,Mateja Bubanj,M. Bubanj,F,184.0,Serbia,415000.0,2005-01-03,Right,True
1109778,Nikola Marinković,N. Marinković,M,186.0,Serbia,140000.0,2003-07-10,Left,True
889448,Stefan Hajdin,S. Hajdin,D,189.0,Serbia,310000.0,1994-04-14,Left,True
937992,Nikola Vukajlović,N. Vukajlović,D,180.0,Serbia,485000.0,1996-05-30,Left,True
1598539,Pavle Mihajlović,P. Mihajlović,D,175.0,Serbia,48000.0,2006-07-12,Right,True
1846383,Đorđe Skočajić,Đ. Skoćajić,F,176.0,Serbia,92000.0,2006-05-25,Right,True
1147879,Vladimir Savić,V. Savić,G,191.0,Serbia,320000.0,1996-03-11,Right,True
1102136,Luka Laban,L. Laban,M,186.0,Serbia,105000.0,2004-04-06,Right,True
1855771,Mateja Gajić,M. Gajić,,179.0,Serbia,105000.0,2005-12-17,Right,True
807251,Ivan Šubert,I. Šubert,D,192.0,Serbia,140000.0,1993-10-14,Right,True
267437,Zoran Popović,Z. Popović,G,188.0,Serbia,52000.0,1988-05-28,Right,True
905167,Abdul Yusif,A. Yusif,D,178.0,Ghana,655000.0,2001-08-09,Right,True
1001880,Mirko Milikić,M. Milikić,D,194.0,Montenegro,825000.0,2001-12-24,Right,True
1146281,Nemanja Vidojević,N. Vidojević,D,184.0,Serbia,205000.0,2004-07-05,Left,True
1466631,Nikola Đuričić,N. Đuričić,D,180.0,Serbia,775000.0,1999-12-12,Left,True
988828,Hristo Ivanov,H. Ivanov,M,186.0,Bulgaria,880000.0,2000-12-16,Right,True
1166015,Nikola Jovanović,N. Jovanović,M,176.0,Serbia,310000.0,2003-10-29,Left,True
1007254,Branislav Knežević,B. Knežević,M,183.0,Serbia,775000.0,2002-07-21,Right,True
1885765,Jovan Milosavljević,J. Milosavljević,M,186.0,Serbia,1900000.0,2007-02-08,Right,True
876873,Stefan Cvetković,S. Cvetković,M,184.0,Serbia,485000.0,1998-01-12,Right,True
1146227,Stefan Pirgić,S. Pirgić,F,182.0,Serbia,410000.0,2003-02-09,Right,True
869693,Sava Petrov,S. Petrov,F,191.0,Serbia,550000.0,1998-06-18,Right,True
1013994,Sylvester Jasper,S. Jasper,M,180.0,Bulgaria,900000.0,2001-09-13,Right,True
1166001,Janko Jevremović,J. Jevremović,M,181.0,Serbia,455000.0,2004-07-14,Left,True
1121629,Dario Grgić,D. Grgić,M,181.0,Serbia,1900000.0,2003-03-16,Right,True
1417509,Aleksa Kuljanin,A. Kuljanin,M,180.0,Serbia,1200000.0,2004-01-17,Left,True
111456,Miloš Kosanović,M. Kosanović,D,191.0,Serbia,140000.0,1990-05-28,Left,True
1017661,Marko Konatar,M. Konatar,D,180.0,Serbia,365000.0,2000-03-25,Left,True
1427157,Stefan Mitrovic,S. Mitrović,M,187.0,Serbia,53000.0,2006-04-28,Right,True
1001851,Ognjen Lukić,O. Lukić,G,190.0,Serbia,290000.0,2003-07-03,Right,True
