player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType
"{'name': 'Demba Seck', 'slug': 'demba-seck', 'shortName': 'D. Seck', 'position': 'M', 'jerseyNumber': '19', 'userCount': 1135, 'gender': 'M', 'id': 1012248, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمبا سيك', 'bn': 'ডেম্বা সেক', 'hi': 'डेम्बा सेक'}, 'shortNameTranslation': {'ar': 'د. سيك', 'bn': 'ডি. সেক', 'hi': 'डी. सेक'}}}",True,block,fast-break,"{'x': 10.6, 'y': 67.6, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.6, 'z': 19}","{'x': 8.5, 'y': 64.8, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6615520,68,,4020,"{'start': {'x': 67.6, 'y': 10.6}, 'block': {'x': 64.8, 'y': 8.5}, 'end': {'x': 53.4, 'y': 0}, 'goal': {'x': 53.4, 'y': 81}}",23,1380,1320,shot
"{'name': 'Miloš Spasić', 'firstName': '', 'lastName': '', 'slug': 'milos-spasic', 'shortName': 'M. Spasić', 'position': 'F', 'jerseyNumber': '97', 'userCount': 83, 'gender': 'M', 'id': 1022054, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش سباسيتش'}, 'shortNameTranslation': {'ar': 'م. سباسيتش'}}}",False,block,assisted,"{'x': 16.7, 'y': 60.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 19}","{'x': 15.8, 'y': 60.2, 'z': 0}","{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6615519,67,,4006,"{'start': {'x': 60.7, 'y': 16.7}, 'block': {'x': 60.2, 'y': 15.8}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 81}}",24,1394,1306,shot
"{'name': 'Vanja Dragojević', 'slug': 'vanja-dragojevic', 'shortName': 'V. Dragojevic', 'position': 'M', 'jerseyNumber': '6', 'userCount': 748, 'gender': 'M', 'id': 1500276, 'fieldTranslations': {'nameTranslation': {'ar': 'فانيا دراجويفيتش'}, 'shortNameTranslation': {'ar': 'ف. دراجويفيتش'}}}",True,miss,regular,"{'x': 17.8, 'y': 49.9, 'z': 0}",left-foot,high,"{'x': 0, 'y': 54.6, 'z': 63.9}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6615217,48,,2869,"{'start': {'x': 49.9, 'y': 17.8}, 'end': {'x': 45.4, 'y': 0}, 'goal': {'x': 45.4, 'y': 36.1}}",43,2531,169,shot
"{'name': 'Milan Vukotić', 'firstName': '', 'lastName': '', 'slug': 'milan-vukotic', 'shortName': 'M. Vukotić', 'position': 'M', 'jerseyNumber': '11', 'userCount': 946, 'gender': 'M', 'id': 1005605, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوكوتيتش', 'bn': 'মিলান ভুকোতিক', 'hi': 'मिलन वुकोटिक'}, 'shortNameTranslation': {'ar': 'م. فوكوتيتش', 'bn': 'এম. ভুকোতিক', 'hi': 'एम. वुकोटिक'}}}",True,block,assisted,"{'x': 18.8, 'y': 47, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.4, 'z': 19}","{'x': 11.1, 'y': 47.7, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6615216,48,,2867,"{'start': {'x': 47, 'y': 18.8}, 'block': {'x': 47.7, 'y': 11.1}, 'end': {'x': 48.6, 'y': 0}, 'goal': {'x': 48.6, 'y': 81}}",43,2533,167,shot
"{'name': 'Sebastian Polter', 'slug': 'sebastian-polter', 'shortName': 'S. Polter', 'position': 'F', 'jerseyNumber': '91', 'userCount': 361, 'gender': 'M', 'id': 39733, 'fieldTranslations': {'nameTranslation': {'ar': 'سيباستيان بولتر', 'bn': 'সেবাস্তিয়ান পোল্টার', 'hi': 'सेबेस्टियन पोल्टर'}, 'shortNameTranslation': {'ar': 'س. بولتر', 'bn': 'এস. পোল্টার', 'hi': 'एस. पोल्टर'}}}",True,block,assisted,"{'x': 22, 'y': 46.1, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.4, 'z': 19}","{'x': 19, 'y': 46.6, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6615244,47,,2798,"{'start': {'x': 46.1, 'y': 22}, 'block': {'x': 46.6, 'y': 19}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 81}}",44,2602,98,shot
"{'name': 'Vanja Dragojević', 'slug': 'vanja-dragojevic', 'shortName': 'V. Dragojevic', 'position': 'M', 'jerseyNumber': '6', 'userCount': 748, 'gender': 'M', 'id': 1500276, 'fieldTranslations': {'nameTranslation': {'ar': 'فانيا دراجويفيتش'}, 'shortNameTranslation': {'ar': 'ف. دراجويفيتش'}}}",True,miss,assisted,"{'x': 27, 'y': 64.9, 'z': 0}",right-foot,high,"{'x': 0, 'y': 50.4, 'z': 73.6}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6615092,46,,2716,"{'start': {'x': 64.9, 'y': 27}, 'end': {'x': 49.6, 'y': 0}, 'goal': {'x': 49.6, 'y': 26.4}}",45,2684,16,shot
"{'name': 'Ognjen Ugrešić', 'firstName': 'Ognjen Ugresic', 'slug': 'ognjen-ugresic', 'shortName': 'O. Ugrešić', 'position': 'M', 'jerseyNumber': '36', 'userCount': 1005, 'gender': 'M', 'id': 1427161, 'fieldTranslations': {'nameTranslation': {'ar': 'أوغنيين أوجريتش'}, 'shortNameTranslation': {'ar': 'أ. أوجريتش'}}}",True,miss,corner,"{'x': 15, 'y': 64.6, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 59.2, 'z': 9.7}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6614815,45,,2678,"{'start': {'x': 64.6, 'y': 15}, 'end': {'x': 40.8, 'y': 0}, 'goal': {'x': 40.8, 'y': 90.3}}",1,22,2678,shot
"{'name': 'Milan Vukotić', 'firstName': '', 'lastName': '', 'slug': 'milan-vukotic', 'shortName': 'M. Vukotić', 'position': 'M', 'jerseyNumber': '11', 'userCount': 946, 'gender': 'M', 'id': 1005605, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلان فوكوتيتش', 'bn': 'মিলান ভুকোতিক', 'hi': 'मिलन वुकोटिक'}, 'shortNameTranslation': {'ar': 'م. فوكوتيتش', 'bn': 'এম. ভুকোতিক', 'hi': 'एम. वुकोटिक'}}}",True,save,regular,"{'x': 22.5, 'y': 44, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.3, 'z': 17.1}","{'x': 3.7, 'y': 48.2, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6614809,43,,2555,"{'start': {'x': 44, 'y': 22.5}, 'block': {'x': 48.2, 'y': 3.7}, 'end': {'x': 51.7, 'y': 0}, 'goal': {'x': 51.7, 'y': 82.9}}",3,145,2555,shot
"{'name': 'Dimitrije Janković', 'firstName': 'Dimitrije Jankovic', 'lastName': '', 'slug': 'dimitrije-jankovic', 'shortName': 'D. Janković', 'position': 'M', 'jerseyNumber': '70', 'userCount': 326, 'gender': 'M', 'id': 1429960, 'fieldTranslations': {'nameTranslation': {'ar': 'ديمتريي يانكوفيتش'}, 'shortNameTranslation': {'ar': 'د. يانكوفيتش'}}}",True,block,assisted,"{'x': 23.8, 'y': 50.1, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 47.8, 'z': 19}","{'x': 18.8, 'y': 50.5, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6614808,43,,2553,"{'start': {'x': 50.1, 'y': 23.8}, 'block': {'x': 50.5, 'y': 18.8}, 'end': {'x': 52.2, 'y': 0}, 'goal': {'x': 52.2, 'y': 81}}",3,147,2553,shot
"{'name': 'Radomir Milosavljević', 'slug': 'radomir-milosavljevic', 'shortName': 'R. Milosavljević', 'position': 'M', 'jerseyNumber': '22', 'userCount': 30, 'gender': 'M', 'id': 112321, 'fieldTranslations': {'nameTranslation': {'ar': 'رادومير ميلوسافليفيتش'}, 'shortNameTranslation': {'ar': 'ر. ميلوسافليفيتش'}}}",False,miss,assisted,"{'x': 13.5, 'y': 51.9, 'z': 0}",right-foot,right,"{'x': 0, 'y': 35.1, 'z': 15.3}","{'x': 10.2, 'y': 60.8, 'z': 0}","{'name': 'Marko Milošević', 'firstName': '', 'lastName': '', 'slug': 'marko-milosevic', 'shortName': 'M. Milošević', 'position': 'G', 'jerseyNumber': '1', 'userCount': 406, 'gender': 'M', 'id': 844305, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو ميلوشيفيتش'}, 'shortNameTranslation': {'ar': 'م. ميلوشيفيتش'}}}",6614792,42,,2465,"{'start': {'x': 51.9, 'y': 13.5}, 'block': {'x': 60.8, 'y': 10.2}, 'end': {'x': 64.9, 'y': 0}, 'goal': {'x': 64.9, 'y': 84.7}}",4,235,2465,shot
"{'name': 'Vanja Dragojević', 'slug': 'vanja-dragojevic', 'shortName': 'V. Dragojevic', 'position': 'M', 'jerseyNumber': '6', 'userCount': 748, 'gender': 'M', 'id': 1500276, 'fieldTranslations': {'nameTranslation': {'ar': 'فانيا دراجويفيتش'}, 'shortNameTranslation': {'ar': 'ف. دراجويفيتش'}}}",True,save,assisted,"{'x': 29.1, 'y': 53.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 9.5}","{'x': 3.3, 'y': 49.1, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6614782,41,,2415,"{'start': {'x': 53.8, 'y': 29.1}, 'block': {'x': 49.1, 'y': 3.3}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 90.5}}",5,285,2415,shot
"{'name': 'Nikola Simic', 'firstName': 'Nikola Simic', 'slug': 'nikola-simic', 'shortName': 'N. Simić', 'position': 'D', 'jerseyNumber': '40', 'userCount': 685, 'gender': 'M', 'id': 1427163, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا سيميتش'}, 'shortNameTranslation': {'ar': 'ن. سيميتش'}}}",True,miss,corner,"{'x': 4, 'y': 47, 'z': 0}",head,high-right,"{'x': 0, 'y': 43, 'z': 68.1}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6614734,31,,1837,"{'start': {'x': 47, 'y': 4}, 'end': {'x': 57, 'y': 0}, 'goal': {'x': 57, 'y': 31.9}}",15,863,1837,shot
"{'name': 'Stefan Petrović', 'firstName': 'Stefan Petrovic', 'slug': 'stefan-petrovic', 'shortName': 'S. Petrovic', 'position': 'D', 'jerseyNumber': '33', 'userCount': 279, 'gender': 'M', 'id': 1985774, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان بتروفيتش'}, 'shortNameTranslation': {'ar': 'س. بتروفيتش'}}}",True,miss,regular,"{'x': 1.4, 'y': 33.6, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 59, 'z': 11.1}",,"{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6614781,19,,1101,"{'start': {'x': 33.6, 'y': 1.4}, 'end': {'x': 41, 'y': 0}, 'goal': {'x': 41, 'y': 88.9}}",27,1599,1101,shot
"{'name': 'Sebastian Polter', 'slug': 'sebastian-polter', 'shortName': 'S. Polter', 'position': 'F', 'jerseyNumber': '91', 'userCount': 361, 'gender': 'M', 'id': 39733, 'fieldTranslations': {'nameTranslation': {'ar': 'سيباستيان بولتر', 'bn': 'সেবাস্তিয়ান পোল্টার', 'hi': 'सेबेस्टियन पोल्टर'}, 'shortNameTranslation': {'ar': 'س. بولتر', 'bn': 'এস. পোল্টার', 'hi': 'एस. पोल्टर'}}}",True,block,assisted,"{'x': 6.6, 'y': 43.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51, 'z': 19}","{'x': 5.4, 'y': 44.6, 'z': 0}","{'name': 'Strahinja Manojlović', 'slug': 'strahinja-manojlovic', 'shortName': 'S. Manojlović', 'position': 'G', 'jerseyNumber': '98', 'userCount': 64, 'gender': 'M', 'id': 990184, 'fieldTranslations': {'nameTranslation': {'ar': 'ستراهيجنا مانويلوفيتش'}, 'shortNameTranslation': {'ar': 'س. مانويلوفيتش'}}}",6614623,19,,1100,"{'start': {'x': 43.6, 'y': 6.6}, 'block': {'x': 44.6, 'y': 5.4}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 81}}",27,1600,1100,shot
