minute,value
1.0,7
2.0,11
3.0,37
4.0,29
5.0,31
6.0,27
7.0,22
8.0,40
9.0,30
10.0,82
11.0,52
12.0,52
13.0,4
14.0,4
15.0,-66
16.0,-39
17.0,-38
18.0,-23
19.0,-36
20.0,-12
21.0,31
22.0,20
23.0,16
24.0,15
25.0,13
26.0,-12
27.0,20
28.0,14
29.0,54
30.0,37
31.0,36
32.0,41
33.0,33
34.0,17
35.0,-19
36.0,-7
37.0,23
38.0,17
39.0,36
40.0,25
41.0,19
42.0,5
43.0,-45
44.0,-20
45.0,30
45.5,39
46.0,5
47.0,5
48.0,-8
49.0,-1
50.0,4
51.0,10
52.0,50
53.0,59
54.0,41
55.0,36
56.0,28
57.0,78
58.0,45
59.0,11
60.0,7
61.0,5
62.0,32
63.0,23
64.0,16
65.0,18
66.0,-12
67.0,-7
68.0,-8
69.0,-20
70.0,-7
71.0,-10
72.0,-85
73.0,-45
74.0,62
75.0,32
76.0,54
77.0,47
78.0,78
79.0,37
80.0,17
81.0,-14
82.0,-42
83.0,-32
84.0,-27
85.0,-30
86.0,18
87.0,-6
88.0,6
89.0,2
90.0,-3
90.5,20
