minute,value
1.0,2
2.0,35
3.0,22
4.0,34
5.0,22
6.0,7
7.0,-8
8.0,-7
9.0,-17
10.0,-8
11.0,9
12.0,2
13.0,-2
14.0,-46
15.0,59
16.0,18
17.0,10
18.0,-19
19.0,10
20.0,10
21.0,8
22.0,25
23.0,16
24.0,5
25.0,-17
26.0,-6
27.0,8
28.0,5
29.0,25
30.0,34
31.0,6
32.0,-13
33.0,17
34.0,22
35.0,16
36.0,14
37.0,-28
38.0,-26
39.0,18
40.0,38
41.0,26
42.0,25
43.0,34
44.0,23
45.0,9
45.5,45
46.0,6
47.0,18
48.0,30
49.0,28
50.0,23
51.0,50
52.0,32
53.0,16
54.0,17
55.0,25
56.0,-33
57.0,-14
58.0,-21
59.0,-16
60.0,-4
61.0,-14
62.0,10
63.0,18
64.0,17
65.0,31
66.0,19
67.0,16
68.0,22
69.0,7
70.0,23
71.0,34
72.0,12
73.0,34
74.0,27
75.0,23
76.0,85
77.0,90
78.0,59
79.0,90
80.0,100
81.0,70
82.0,54
83.0,56
84.0,58
85.0,24
86.0,48
87.0,58
88.0,41
89.0,65
90.0,52
90.5,79
