minute,value
1.0,6
2.0,9
3.0,21
4.0,21
5.0,39
6.0,27
7.0,20
8.0,15
9.0,12
10.0,10
11.0,10
12.0,10
13.0,10
14.0,10
15.0,76
16.0,93
17.0,54
18.0,32
19.0,66
20.0,40
21.0,26
22.0,20
23.0,16
24.0,44
25.0,30
26.0,21
27.0,49
28.0,30
29.0,-25
30.0,-17
31.0,11
32.0,41
33.0,24
34.0,20
35.0,12
36.0,6
37.0,-8
38.0,6
39.0,4
40.0,6
41.0,7
42.0,25
43.0,-58
44.0,-23
45.0,17
45.5,0
46.0,3
47.0,5
48.0,-21
49.0,-24
50.0,-16
51.0,-37
52.0,-27
53.0,-36
54.0,27
55.0,9
56.0,33
57.0,21
58.0,58
59.0,65
60.0,44
61.0,45
62.0,37
63.0,53
64.0,68
65.0,41
66.0,30
67.0,25
68.0,40
69.0,23
70.0,-26
71.0,-44
72.0,-2
73.0,17
74.0,8
75.0,8
76.0,64
77.0,37
78.0,22
79.0,14
80.0,-72
81.0,-40
82.0,32
83.0,-8
84.0,69
85.0,48
86.0,99
87.0,71
88.0,79
89.0,90
90.0,67
