player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,blockCoordinates,goalType
"{'name': 'Andrija Ražnatović', 'firstName': '', 'lastName': '', 'slug': 'andrija-raznatovic', 'shortName': 'A. Ražnatović', 'position': 'D', 'jerseyNumber': '22', 'userCount': 23, 'gender': 'M', 'id': 1000770, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا رازناتوفيتش', 'hi': 'एंड्रीजा रज्नाटोविक', 'bn': 'আন্দ্রিজা রাজনাতোভিচ'}, 'shortNameTranslation': {'ar': 'أ. رازناتوفيتش', 'hi': 'ए. रज्नाटोविक', 'bn': 'এ. রাজনাতোভিচ'}}}",False,goal,corner,"{'x': 6, 'y': 55, 'z': 0}",head,high-right,"{'x': 0, 'y': 46.2, 'z': 22.5}",0.2563,0.671,6645075,55,,3263,"{'start': {'x': 55, 'y': 6}, 'end': {'x': 53.8, 'y': 0}, 'goal': {'x': 53.8, 'y': 77.5}}",36,2137,563,shot,,regular
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",True,goal,regular,"{'x': 13, 'y': 53, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.1, 'z': 11.6}",0.1187,0.6298,6645074,51,,3014,"{'start': {'x': 53, 'y': 13}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 88.4}}",40,2386,314,shot,,regular
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",True,save,regular,"{'x': 18, 'y': 47, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.2, 'z': 0.7}",0.1202,0.06414,6645073,49,,2901,"{'start': {'x': 47, 'y': 18}, 'end': {'x': 49.8, 'y': 0}, 'goal': {'x': 49.8, 'y': 99.3}}",42,2499,201,shot,,
"{'name': 'Nenad Krivokapić', 'firstName': 'Nenad', 'lastName': 'Krivokapić', 'slug': 'nenad-krivokapic', 'shortName': 'N. Krivokapić', 'position': 'F', 'jerseyNumber': '11', 'userCount': 33, 'gender': 'M', 'id': 1149284, 'fieldTranslations': {'nameTranslation': {'ar': 'نينا كريفاكبيتش'}, 'shortNameTranslation': {'ar': 'ن. كريفاكبيتش'}}}",True,goal,corner,"{'x': 14, 'y': 44, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 53.1, 'z': 34}",0.06523,0.5776,6645072,45,1.0,2703,"{'start': {'x': 44, 'y': 14}, 'end': {'x': 46.9, 'y': 0}, 'goal': {'x': 46.9, 'y': 66}}",1,2697,3,shot,,regular
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",True,save,throw-in-set-piece,"{'x': 27, 'y': 32, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.5, 'z': 19.5}",0.0395,0.05607,6645071,45,,2662,"{'start': {'x': 32, 'y': 27}, 'end': {'x': 51.5, 'y': 0}, 'goal': {'x': 51.5, 'y': 80.5}}",1,38,2662,shot,,
"{'name': 'Milivoje Raičević', 'slug': 'milivoje-raicevic', 'shortName': 'M. Raičević', 'position': 'M', 'jerseyNumber': '45', 'userCount': 5, 'gender': 'M', 'id': 128765, 'fieldTranslations': {'nameTranslation': {'ar': 'ميليفوي رايتشيفيتش', 'hi': 'मिलिवोजे रायचेविक', 'bn': 'মিলিভোজে রাইচেভিচ'}, 'shortNameTranslation': {'ar': 'م. رايتشيفيتش', 'hi': 'एम. रायचेविक', 'bn': 'এম. রাইসেভিচ'}}}",True,miss,regular,"{'x': 23, 'y': 32, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.2, 'z': 48.4}",0.02669,,6645070,42,,2508,"{'start': {'x': 32, 'y': 23}, 'end': {'x': 57.8, 'y': 0}, 'goal': {'x': 57.8, 'y': 51.6}}",4,192,2508,shot,,
"{'name': 'Balša Tošković', 'firstName': '', 'lastName': '', 'slug': 'balsa-toskovic', 'shortName': 'B. Tošković', 'position': 'F', 'jerseyNumber': '10', 'userCount': 38, 'gender': 'M', 'id': 1030465, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا توشكوفيتش'}, 'shortNameTranslation': {'ar': 'ب. توشكوفيتش'}}}",False,miss,regular,"{'x': 15, 'y': 69, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 57.4, 'z': 44.1}",0.01482,,6645069,40,,2361,"{'start': {'x': 69, 'y': 15}, 'end': {'x': 42.6, 'y': 0}, 'goal': {'x': 42.6, 'y': 55.9}}",6,339,2361,shot,,
"{'name': 'Balša Tošković', 'firstName': '', 'lastName': '', 'slug': 'balsa-toskovic', 'shortName': 'B. Tošković', 'position': 'F', 'jerseyNumber': '10', 'userCount': 38, 'gender': 'M', 'id': 1030465, 'fieldTranslations': {'nameTranslation': {'ar': 'بالشا توشكوفيتش'}, 'shortNameTranslation': {'ar': 'ب. توشكوفيتش'}}}",False,block,throw-in-set-piece,"{'x': 18, 'y': 27, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.00153,,6645068,33,,1927,"{'start': {'x': 27, 'y': 18}, 'block': {'x': 27, 'y': 18}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",13,773,1927,shot,"{'x': 18, 'y': 27, 'z': 0}",
"{'name': 'Hiroki Harada', 'firstName': 'Hiroki Harada', 'lastName': '', 'slug': 'hiroki-harada', 'shortName': 'H. Harada', 'position': 'M', 'jerseyNumber': '10', 'userCount': 23, 'gender': 'M', 'id': 1218103, 'fieldTranslations': {'nameTranslation': {'ar': 'هيروكي هارادا'}, 'shortNameTranslation': {'ar': 'ه. هارادا'}}}",True,miss,regular,"{'x': 15, 'y': 32, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 41.2, 'z': 36.3}",0.03088,,6645067,31,,1802,"{'start': {'x': 32, 'y': 15}, 'end': {'x': 58.8, 'y': 0}, 'goal': {'x': 58.8, 'y': 63.7}}",15,898,1802,shot,,
"{'name': 'Abdel Osmanović', 'firstName': '', 'lastName': '', 'slug': 'abdel-osmanovic', 'shortName': 'A. Osmanović', 'position': 'D', 'jerseyNumber': '2', 'userCount': 4, 'gender': 'M', 'id': 1000154, 'fieldTranslations': {'nameTranslation': {'ar': 'عبد الإله أوسمانوفيتش'}, 'shortNameTranslation': {'ar': 'ع. أوسمانوفيتش'}}}",True,miss,regular,"{'x': 20, 'y': 72, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.5, 'z': 20.4}",0.01904,,6645066,26,,1514,"{'start': {'x': 72, 'y': 20}, 'end': {'x': 41.5, 'y': 0}, 'goal': {'x': 41.5, 'y': 79.6}}",20,1186,1514,shot,,
"{'name': 'Aleksandar Šćekić', 'slug': 'aleksandar-scekic', 'shortName': 'A. Šćekić', 'position': 'M', 'jerseyNumber': '55', 'userCount': 232, 'gender': 'M', 'id': 836566, 'fieldTranslations': {'nameTranslation': {'ar': 'ألكسندر شيكيتش', 'hi': 'अलेक्जेंडर सेकिच', 'bn': 'আলেকসান্ডার স্কিকিচ'}, 'shortNameTranslation': {'ar': 'أ. شيكيتش', 'hi': 'ए. सेकिच', 'bn': 'এ. স্কিকিচ'}}}",False,miss,set-piece,"{'x': 13, 'y': 50, 'z': 0}",head,close-left,"{'x': 0, 'y': 58.8, 'z': 39.2}",0.08365,,6645065,14,,801,"{'start': {'x': 50, 'y': 13}, 'end': {'x': 41.2, 'y': 0}, 'goal': {'x': 41.2, 'y': 60.8}}",32,1899,801,shot,,
"{'name': 'Aldin Adžović', 'firstName': '', 'lastName': '', 'slug': 'aldin-adzovic', 'shortName': 'A. Adžović', 'position': 'M', 'jerseyNumber': '5', 'userCount': 3, 'gender': 'M', 'id': 797928, 'fieldTranslations': {'nameTranslation': {'ar': 'ألديـن أديـزوفيتش', 'hi': 'एल्डिन अडज़ोविक', 'bn': 'আলডিন অ্যাডজোভিচ'}, 'shortNameTranslation': {'ar': 'أ. أديـزوفيتش', 'hi': 'ए. अदज़ोविक', 'bn': 'এ. অ্যাডজোভিচ'}}}",True,block,regular,"{'x': 29, 'y': 46, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.004387,,6645064,6,,348,"{'start': {'x': 46, 'y': 29}, 'block': {'x': 46, 'y': 29}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",40,2352,348,shot,"{'x': 29, 'y': 46, 'z': 0}",
"{'name': 'Petar Bogdanović', 'firstName': '', 'lastName': '', 'slug': 'petar-bogdanovic', 'shortName': 'P. Bogdanović', 'position': 'M', 'jerseyNumber': '7', 'userCount': 13, 'gender': 'M', 'id': 1408188, 'fieldTranslations': {'nameTranslation': {'ar': 'بيتر بوغدانوفيتش'}, 'shortNameTranslation': {'ar': 'ب. بوغدانوفيتش'}}}",True,block,regular,"{'x': 25, 'y': 26, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.01457,,6645063,5,,263,"{'start': {'x': 26, 'y': 25}, 'block': {'x': 26, 'y': 25}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",41,2437,263,shot,"{'x': 25, 'y': 26, 'z': 0}",
