match_id,team_side,team_id,team_name,player_id,player_name,player_slug,player_position,shirt_number,is_substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,totalContest,wonContest,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,ballRecovery,totalTackle,wonTackle,errorLeadToAShot,ownGoals,unsuccessfulTouch,wasFouled,fouls,totalOffside,crossNotClaimed,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,expectedAssists,ratingVersions,totalShots,statisticsType,total_duels,aerial_duels_total,ground_duels_total,ground_duels_won,ground_duels_lost,pass_accuracy_pct,long_ball_accuracy_pct,cross_accuracy_pct,dribble_success_pct,keeper_sweeper_pct,accurateOppositionHalfPasses,totalOppositionHalfPasses,dispossessed,bigChanceCreated,keyPass,blockedScoringAttempt,shotOffTarget
14147348,away,6216,OFK Petrovac,188987,Marko Kordić,marko-kordic,G,25,False,32.0,29.0,12.0,9.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,34.0,6.7,3.0,0.0,0.0,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,90.625,75.0,,,,6.0,7.0,,,,,
14147348,away,6216,OFK Petrovac,882142,Danilo Pešukić,danilo-pesukic,D,29,False,44.0,34.0,2.0,1.0,0.0,17.0,22.0,2.0,0.0,2.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,8.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,80.0,52.0,6.1,15.0,0.0,0.0,"{'original': 6.1, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",11,2,9,2,7,77.27272727272727,50.0,0.0,,,15.0,20.0,1.0,,,,
14147348,away,6216,OFK Petrovac,1484679,Marko Franeta,marko-franeta,D,13,False,41.0,35.0,5.0,2.0,0.0,26.0,30.0,0.0,0.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,90.0,48.0,6.8,6.0,0.0,0.0,"{'original': 6.8, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",9,2,7,5,2,85.36585365853658,40.0,,,,8.0,9.0,,,,,
14147348,away,6216,OFK Petrovac,986362,Marko Merdović,merdovic-marko,D,44,False,45.0,35.0,9.0,6.0,0.0,25.0,29.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,90.0,51.0,6.6,9.0,0.0,0.0,"{'original': 6.6, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,1,2,0,2,77.77777777777779,66.66666666666666,0.0,,,9.0,13.0,,,,,
14147348,away,6216,OFK Petrovac,57339,Dejan Boljević,dejan-boljevic,D,33,False,46.0,38.0,7.0,4.0,0.0,16.0,18.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,90.0,54.0,7.0,13.0,0.0,0.01,"{'original': 7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",5,1,4,2,2,82.6086956521739,57.14285714285714,0.0,,,19.0,23.0,,,2.0,,
14147348,away,6216,OFK Petrovac,1149279,Dragan Miranović,dragan-miranovic,M,22,False,36.0,30.0,3.0,0.0,0.0,13.0,14.0,1.0,0.0,1.0,0.0,8.0,9.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,90.0,53.0,7.4,9.0,0.07,0.0,"{'original': 7.4, 'alternative': None}",3.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",17,1,16,9,7,83.33333333333334,0.0,0.0,100.0,,13.0,17.0,1.0,,,2.0,
14147348,away,6216,OFK Petrovac,959010,Zaim Divanović,zaim-divanovic,M,23,False,57.0,47.0,9.0,4.0,0.0,20.0,21.0,1.0,0.0,0.0,1.0,9.0,11.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,90.0,86.0,8.1,12.0,0.09,0.0,"{'original': 8.1, 'alternative': None}",4.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",20,1,19,10,9,82.45614035087719,44.44444444444444,0.0,100.0,,25.0,34.0,1.0,,,,2.0
14147348,away,6216,OFK Petrovac,800100,Nikola Zvrko,nikola-zvrko,M,7,False,27.0,24.0,2.0,2.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,10.0,6.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,73.0,49.0,7.1,5.0,0.0,0.07,"{'original': 7.1, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",16,0,16,6,10,88.88888888888889,100.0,0.0,75.0,,18.0,21.0,2.0,,4.0,,
14147348,away,6216,OFK Petrovac,1030468,Žarko Popović,zarko-popovic,M,4,False,38.0,27.0,5.0,2.0,1.0,7.0,8.0,1.0,0.0,2.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,,,,,87.0,57.0,7.0,13.0,0.08,0.32,"{'original': 7, 'alternative': None}",3.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",18,2,16,3,13,71.05263157894737,40.0,0.0,,,20.0,30.0,2.0,1.0,1.0,1.0,2.0
14147348,away,6216,OFK Petrovac,1046042,Savo Arambašić,savo-arambasic,M,17,False,27.0,19.0,1.0,0.0,1.0,7.0,8.0,3.0,0.0,4.0,2.0,20.0,8.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,90.0,48.0,7.5,16.0,0.32,0.3,"{'original': 7.5, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",28,6,22,6,16,70.37037037037037,0.0,0.0,100.0,,11.0,18.0,3.0,,1.0,,
14147348,away,6216,OFK Petrovac,791606,Adnan Bašić,adnan-basic,F,10,False,23.0,18.0,4.0,2.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,9.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,,,,,,73.0,41.0,7.8,4.0,0.3,0.01,"{'original': 7.8, 'alternative': None}",1.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",17,1,16,8,8,78.26086956521739,50.0,,,,12.0,17.0,,,1.0,,
14147348,away,5143,OFK Petrovac,1000577,Andrej Pupović,andrej-pupovic,M,30,True,5.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,,,17.0,11.0,6.5,2.0,0.0,0.0,"{'original': 6.5, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",7,0,7,2,5,60.0,50.0,,100.0,,2.0,4.0,,,,,
14147348,away,241802,OFK Petrovac,1008672,Dragan Stoisavljević,dragan-stoisavljevic,F,19,True,3.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,17.0,7.0,6.3,5.0,0.0,0.0,"{'original': 6.3, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",6,1,5,0,5,33.33333333333333,,,,,1.0,3.0,1.0,,,,
14147348,away,36019,OFK Petrovac,1214474,Nikola Vuković,nikola-vukovic,D,11,True,4.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10.0,6.0,6.7,6.0,0.0,0.04,"{'original': 6.7, 'alternative': None}",0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",0,0,0,0,0,50.0,,,,,2.0,4.0,,,1.0,,
14147348,away,829702,OFK Petrovac,886236,Alija Krnić,alija-krnic,M,47,True,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3.0,6.0,,2.0,0.0,0.0,,0.0,"{'sportSlug': 'football', 'statisticsType': 'player'}",3,1,2,0,2,100.0,,,,,1.0,1.0,,,,,
