player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType
"{'name': 'Haris Hajdarević', 'slug': 'haris-hajdarevic', 'shortName': 'H. Hajdarević', 'position': 'M', 'jerseyNumber': '4', 'userCount': 39, 'gender': 'M', 'id': 901590, 'fieldTranslations': {'nameTranslation': {'ar': 'هاريس حاجداريفيتش', 'bn': 'হারিস হাজদারেভিচ', 'hi': 'हारिस हजदारेविक'}, 'shortNameTranslation': {'ar': 'ه. حاجداريفيتش', 'bn': 'এইচ. হাজদারেভিচ', 'hi': 'एच. हजदारेविक'}}}",False,block,fast-break,"{'x': 23.4, 'y': 50.9, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 48, 'z': 19}","{'x': 19.4, 'y': 51.1, 'z': 0}",5707795,90,3.0,5560,"{'start': {'x': 50.9, 'y': 23.4}, 'block': {'x': 51.1, 'y': 19.4}, 'end': {'x': 52, 'y': 0}, 'goal': {'x': 52, 'y': 81}}",1,740,160,shot,
"{'name': 'Uroš Ignjatović', 'firstName': '', 'lastName': '', 'slug': 'uros-ignjatovic', 'shortName': 'U. Ignjatović', 'position': 'D', 'jerseyNumber': '24', 'userCount': 28, 'gender': 'M', 'id': 984877, 'fieldTranslations': {'nameTranslation': {'ar': 'أوروس إيجناتوفيتش', 'bn': 'উরোস ইগনজাতোভিচ', 'hi': 'उरोस इग्नाटोविक'}, 'shortNameTranslation': {'ar': 'أ. إيجناتوفيتش', 'bn': 'ইউ. ইগনজাতোভিচ', 'hi': 'यू.. इग्नाटोविक'}}}",True,miss,assisted,"{'x': 12.3, 'y': 76.7, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43, 'z': 23.6}",,5707773,90,1.0,5402,"{'start': {'x': 76.7, 'y': 12.3}, 'end': {'x': 57, 'y': 0}, 'goal': {'x': 57, 'y': 76.4}}",1,898,2,shot,
"{'name': 'Douglas Owusu', 'firstName': 'Owusu', 'lastName': 'Douglas', 'slug': 'owusu-douglas', 'shortName': 'O. Douglas', 'position': 'M', 'jerseyNumber': '35', 'userCount': 634, 'gender': 'M', 'id': 1916326, 'fieldTranslations': {'nameTranslation': {'ar': 'أووسو دوغلاس'}, 'shortNameTranslation': {'ar': 'أ. دوغلاس'}}}",False,block,fast-break,"{'x': 28.1, 'y': 48.5, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.4, 'z': 19}","{'x': 24.4, 'y': 48.4, 'z': 0}",5707734,87,,5214,"{'start': {'x': 48.5, 'y': 28.1}, 'block': {'x': 48.4, 'y': 24.4}, 'end': {'x': 47.6, 'y': 0}, 'goal': {'x': 47.6, 'y': 81}}",4,186,2514,shot,
"{'name': 'Miloš Vulić', 'firstName': '', 'lastName': '', 'slug': 'milos-vulic', 'shortName': 'M. Vulić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 124, 'gender': 'M', 'id': 795861, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش فوليتش', 'bn': 'মিলোস ভুলিচ', 'hi': 'मिलोस वुलिक'}, 'shortNameTranslation': {'ar': 'م. فوليتش', 'bn': 'এম. ভুলিচ', 'hi': 'एम. वुलिक'}}}",True,save,corner,"{'x': 10.7, 'y': 20.1, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.5, 'z': 14.6}","{'x': 0.59999999999999, 'y': 47.1, 'z': 0}",5707693,83,,4935,"{'start': {'x': 20.1, 'y': 10.7}, 'block': {'x': 47.1, 'y': 0.59999999999999}, 'end': {'x': 45.5, 'y': 0}, 'goal': {'x': 45.5, 'y': 85.4}}",8,465,2235,shot,
"{'name': 'Miloš Vulić', 'firstName': '', 'lastName': '', 'slug': 'milos-vulic', 'shortName': 'M. Vulić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 124, 'gender': 'M', 'id': 795861, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش فوليتش', 'bn': 'মিলোস ভুলিচ', 'hi': 'मिलोस वुलिक'}, 'shortNameTranslation': {'ar': 'م. فوليتش', 'bn': 'এম. ভুলিচ', 'hi': 'एम. वुलिक'}}}",True,block,assisted,"{'x': 20.6, 'y': 58.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.3, 'z': 19}","{'x': 14.9, 'y': 55.8, 'z': 0}",5707692,82,,4907,"{'start': {'x': 58.5, 'y': 20.6}, 'block': {'x': 55.8, 'y': 14.9}, 'end': {'x': 48.7, 'y': 0}, 'goal': {'x': 48.7, 'y': 81}}",9,493,2207,shot,
"{'name': 'Mlađan Stevanović', 'slug': 'mladjan-stevanovic', 'shortName': 'M. Stevanović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 7, 'gender': 'M', 'id': 938002, 'fieldTranslations': {'nameTranslation': {'ar': 'ملادجان ستيفانوفيتش'}, 'shortNameTranslation': {'ar': 'م. ستيفانوفيتش'}}}",False,block,regular,"{'x': 29.1, 'y': 46.2, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 19}","{'x': 14.5, 'y': 48.2, 'z': 0}",5707665,79,,4689,"{'start': {'x': 46.2, 'y': 29.1}, 'block': {'x': 48.2, 'y': 14.5}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 81}}",12,711,1989,shot,
"{'name': 'Luka Drobnjak', 'firstName': 'Luka Drobnjak', 'lastName': '', 'slug': 'luka-drobnjak', 'shortName': 'L. Drobnjak', 'position': 'D', 'jerseyNumber': '77', 'userCount': 38, 'gender': 'M', 'id': 1165834, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكا دروبنياك'}, 'shortNameTranslation': {'ar': 'ل. دروبنياك'}}}",True,miss,set-piece,"{'x': 8.3, 'y': 47.8, 'z': 0}",head,high,"{'x': 0, 'y': 53.8, 'z': 77.8}",,5707585,77,,4585,"{'start': {'x': 47.8, 'y': 8.3}, 'end': {'x': 46.2, 'y': 0}, 'goal': {'x': 46.2, 'y': 22.2}}",14,815,1885,shot,
"{'name': 'Mlađan Stevanović', 'slug': 'mladjan-stevanovic', 'shortName': 'M. Stevanović', 'position': 'M', 'jerseyNumber': '24', 'userCount': 7, 'gender': 'M', 'id': 938002, 'fieldTranslations': {'nameTranslation': {'ar': 'ملادجان ستيفانوفيتش'}, 'shortNameTranslation': {'ar': 'م. ستيفانوفيتش'}}}",False,miss,assisted,"{'x': 7.4, 'y': 26.8, 'z': 0}",left-foot,left,"{'x': 0, 'y': 60.8, 'z': 36.1}",,5707568,73,,4375,"{'start': {'x': 26.8, 'y': 7.4}, 'end': {'x': 39.2, 'y': 0}, 'goal': {'x': 39.2, 'y': 63.9}}",18,1025,1675,shot,
"{'name': 'Marko Šarić', 'firstName': 'Marko', 'lastName': 'Šarić', 'slug': 'marko-saric', 'shortName': 'M. Šarić', 'position': 'F', 'jerseyNumber': '45', 'userCount': 51, 'gender': 'M', 'id': 842735, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شاريتش'}, 'shortNameTranslation': {'ar': 'م. شاريتش'}}}",True,block,assisted,"{'x': 14.7, 'y': 63.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 48.8, 'z': 19}","{'x': 11, 'y': 60.5, 'z': 0}",5707567,73,,4331,"{'start': {'x': 63.6, 'y': 14.7}, 'block': {'x': 60.5, 'y': 11}, 'end': {'x': 51.2, 'y': 0}, 'goal': {'x': 51.2, 'y': 81}}",18,1069,1631,shot,
"{'name': 'Miloš Vulić', 'firstName': '', 'lastName': '', 'slug': 'milos-vulic', 'shortName': 'M. Vulić', 'position': 'M', 'jerseyNumber': '10', 'userCount': 124, 'gender': 'M', 'id': 795861, 'fieldTranslations': {'nameTranslation': {'ar': 'ميلوش فوليتش', 'bn': 'মিলোস ভুলিচ', 'hi': 'मिलोस वुलिक'}, 'shortNameTranslation': {'ar': 'م. فوليتش', 'bn': 'এম. ভুলিচ', 'hi': 'एम. वुलिक'}}}",True,miss,set-piece,"{'x': 29, 'y': 50.5, 'z': 0}",right-foot,left,"{'x': 0, 'y': 59.8, 'z': 5.6}",,5707458,67,,3986,"{'start': {'x': 50.5, 'y': 29}, 'end': {'x': 40.2, 'y': 0}, 'goal': {'x': 40.2, 'y': 94.4}}",24,1414,1286,shot,
