minute,value
1.0,15
2.0,28
3.0,24
4.0,70
5.0,51
6.0,25
7.0,-14
8.0,-32
9.0,-28
10.0,-24
11.0,-21
12.0,-34
13.0,-14
14.0,-12
15.0,-5
16.0,-6
17.0,-1
18.0,-43
19.0,-31
20.0,-38
21.0,-6
22.0,5
23.0,18
24.0,47
25.0,35
26.0,42
27.0,46
28.0,34
29.0,30
30.0,38
31.0,19
32.0,8
33.0,-12
34.0,-10
35.0,35
36.0,20
37.0,-20
38.0,25
39.0,33
40.0,14
41.0,34
42.0,85
43.0,54
44.0,61
45.0,64
45.5,5
46.0,-4
47.0,-9
48.0,-7
49.0,-9
50.0,-18
51.0,19
52.0,-27
53.0,-56
54.0,-16
55.0,24
56.0,23
57.0,21
58.0,19
59.0,9
60.0,37
61.0,20
62.0,10
63.0,-13
64.0,-18
65.0,-25
66.0,-19
67.0,-40
68.0,-44
69.0,-37
70.0,-18
71.0,-39
72.0,-57
73.0,-40
74.0,-34
75.0,-11
76.0,26
77.0,19
78.0,36
79.0,1
80.0,-6
81.0,-6
82.0,29
83.0,8
84.0,-32
85.0,-19
86.0,-12
87.0,-29
88.0,-59
89.0,-50
90.0,-24
90.5,62
