minute,value
1.0,1
2.0,2
3.0,-18
4.0,-15
5.0,-11
6.0,-39
7.0,-26
8.0,-25
9.0,27
10.0,5
11.0,6
12.0,-23
13.0,16
14.0,12
15.0,5
16.0,1
17.0,-3
18.0,-4
19.0,-12
20.0,12
21.0,-18
22.0,-11
23.0,-16
24.0,-64
25.0,-34
26.0,-9
27.0,-2
28.0,-45
29.0,-35
30.0,-59
31.0,-70
32.0,-46
33.0,-48
34.0,-5
35.0,8
36.0,16
37.0,-26
38.0,17
39.0,8
40.0,47
41.0,25
42.0,14
43.0,4
44.0,-3
45.0,-20
45.5,-50
46.0,-3
47.0,-12
48.0,-10
49.0,-46
50.0,-61
51.0,-32
52.0,-17
53.0,-7
54.0,-6
55.0,2
56.0,38
57.0,19
58.0,12
59.0,60
60.0,36
61.0,21
62.0,14
63.0,5
64.0,79
65.0,47
66.0,18
67.0,20
68.0,5
69.0,-23
70.0,-77
71.0,-43
72.0,-48
73.0,-94
74.0,-53
75.0,-25
76.0,42
77.0,15
78.0,8
79.0,2
80.0,6
81.0,28
82.0,9
83.0,-27
84.0,-5
85.0,28
86.0,-27
87.0,11
88.0,3
89.0,8
90.0,-24
90.5,22
