player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,xgot,blockCoordinates,goalType
"{'name': 'Andrija Ražnatović', 'firstName': '', 'lastName': '', 'slug': 'andrija-raznatovic', 'shortName': 'A. Ražnatović', 'position': 'D', 'jerseyNumber': '22', 'userCount': 23, 'gender': 'M', 'id': 1000770, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا رازناتوفيتش', 'hi': 'एंड्रीजा रज्नाटोविक', 'bn': 'আন্দ্রিজা রাজনাতোভিচ'}, 'shortNameTranslation': {'ar': 'أ. رازناتوفيتش', 'hi': 'ए. रज्नाटोविक', 'bn': 'এ. রাজনাতোভিচ'}}}",False,goal,regular,"{'x': 8, 'y': 26, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 49.4, 'z': 25.1}",0.08232,6640071,57,,3388,"{'start': {'x': 26, 'y': 8}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 74.9}}",34,2012,688,shot,0.07496,,regular
"{'name': 'Andrija Ražnatović', 'firstName': '', 'lastName': '', 'slug': 'andrija-raznatovic', 'shortName': 'A. Ražnatović', 'position': 'D', 'jerseyNumber': '22', 'userCount': 23, 'gender': 'M', 'id': 1000770, 'fieldTranslations': {'nameTranslation': {'ar': 'أندريا رازناتوفيتش', 'hi': 'एंड्रीजा रज्नाटोविक', 'bn': 'আন্দ্রিজা রাজনাতোভিচ'}, 'shortNameTranslation': {'ar': 'أ. رازناتوفيتش', 'hi': 'ए. रज्नाटोविक', 'bn': 'এ. রাজনাতোভিচ'}}}",False,goal,free-kick,"{'x': 20, 'y': 69, 'z': 0}",left-foot,high-left,"{'x': 0, 'y': 52.6, 'z': 32}",0.1134,6640081,45,1.0,2744,"{'start': {'x': 69, 'y': 20}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 68}}",1,2656,44,shot,0.6544,,regular
"{'name': 'Marko Simun', 'firstName': '', 'lastName': '', 'slug': 'marko-simun', 'shortName': 'M. Simun', 'position': 'M', 'jerseyNumber': '19', 'userCount': 33, 'gender': 'M', 'id': 1479109, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شيمون'}, 'shortNameTranslation': {'ar': 'م. شيمون'}}}",False,miss,regular,"{'x': 34, 'y': 73, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.4, 'z': 2.8}",0.01373,6640070,41,,2406,"{'start': {'x': 73, 'y': 34}, 'end': {'x': 43.6, 'y': 0}, 'goal': {'x': 43.6, 'y': 97.2}}",5,294,2406,shot,,,
"{'name': 'Marko Simun', 'firstName': '', 'lastName': '', 'slug': 'marko-simun', 'shortName': 'M. Simun', 'position': 'M', 'jerseyNumber': '19', 'userCount': 33, 'gender': 'M', 'id': 1479109, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو شيمون'}, 'shortNameTranslation': {'ar': 'م. شيمون'}}}",False,miss,regular,"{'x': 10, 'y': 45, 'z': 0}",head,close-left,"{'x': 0, 'y': 57.2, 'z': 38}",0.1004,6640069,36,,2124,"{'start': {'x': 45, 'y': 10}, 'end': {'x': 42.8, 'y': 0}, 'goal': {'x': 42.8, 'y': 62}}",10,576,2124,shot,,,
"{'name': 'Vitinho', 'slug': 'vitinho', 'shortName': 'Vitinho', 'position': 'M', 'jerseyNumber': '77', 'userCount': 11, 'gender': 'M', 'id': 1031066, 'fieldTranslations': {'nameTranslation': {'ar': 'فيتينيو'}, 'shortNameTranslation': {'ar': 'فيتينيو'}}}",True,miss,corner,"{'x': 21, 'y': 49, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 56, 'z': 43.1}",0.009338,6640068,33,,1933,"{'start': {'x': 49, 'y': 21}, 'end': {'x': 44, 'y': 0}, 'goal': {'x': 44, 'y': 56.9}}",13,767,1933,shot,,,
"{'name': 'Vasko Kalezić', 'firstName': '', 'lastName': '', 'slug': 'vasko-kalezic', 'shortName': 'V. Kalezić', 'position': 'F', 'jerseyNumber': '70', 'userCount': 18, 'gender': 'M', 'id': 172957, 'fieldTranslations': {'nameTranslation': {'ar': 'فاسكو كاليزيك', 'hi': 'वास्को कालेज़िक', 'bn': 'ভাস্কো কালেজিক'}, 'shortNameTranslation': {'ar': 'ف. كاليزيك', 'hi': 'वी. कालेज़िक', 'bn': 'ভি. কালেজিক'}}}",False,block,regular,"{'x': 18, 'y': 48, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.02779,6640067,28,,1673,"{'start': {'x': 48, 'y': 18}, 'block': {'x': 48, 'y': 18}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",18,1027,1673,shot,,"{'x': 18, 'y': 48, 'z': 0}",
"{'name': 'Mamadou Camara', 'firstName': '', 'lastName': '', 'slug': 'mamadou-camara', 'shortName': 'M. Camara', 'position': 'M', 'jerseyNumber': '27', 'userCount': 111, 'gender': 'M', 'id': 1134549, 'fieldTranslations': {'nameTranslation': {'ar': 'مامادو كامارا', 'hi': 'मामादौ कैमारा', 'bn': 'মামাদু কামারা'}, 'shortNameTranslation': {'ar': 'م. كامارا', 'hi': 'एम. कैमारा', 'bn': 'এম. কামারা'}}}",False,save,regular,"{'x': 19, 'y': 31, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.6, 'z': 17.9}",0.0609,6640066,26,,1539,"{'start': {'x': 31, 'y': 19}, 'end': {'x': 47.4, 'y': 0}, 'goal': {'x': 47.4, 'y': 82.1}}",20,1161,1539,shot,0.08919,,
"{'name': 'Medo Juković', 'firstName': 'Medo Jukovic', 'slug': 'medo-jukovic', 'shortName': 'M. Juković', 'position': 'M', 'jerseyNumber': '88', 'userCount': 34, 'gender': 'M', 'id': 1896811, 'fieldTranslations': {'nameTranslation': {'ar': 'ميدو يوكوفيتش'}, 'shortNameTranslation': {'ar': 'م. يوكوفيتش'}}}",False,miss,regular,"{'x': 8, 'y': 62, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 58.7, 'z': 46.8}",0.1916,6640065,19,,1123,"{'start': {'x': 62, 'y': 8}, 'end': {'x': 41.3, 'y': 0}, 'goal': {'x': 41.3, 'y': 53.2}}",27,1577,1123,shot,,,
"{'name': 'Kristijan Radunović', 'firstName': 'Kristijan Radunović', 'lastName': '', 'slug': 'kristijan-radunovic', 'shortName': 'K. Radunović', 'position': 'M', 'jerseyNumber': '14', 'userCount': 3, 'gender': 'M', 'id': 1381377, 'fieldTranslations': {'nameTranslation': {'ar': 'كريستيجان رادونوفيتش'}, 'shortNameTranslation': {'ar': 'ك. رادونوفيتش'}}}",True,miss,regular,"{'x': 6, 'y': 43, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 41.2, 'z': 46.8}",0.1316,6640064,17,,998,"{'start': {'x': 43, 'y': 6}, 'end': {'x': 58.8, 'y': 0}, 'goal': {'x': 58.8, 'y': 53.2}}",29,1702,998,shot,,,
"{'name': 'Stefan Golubović', 'firstName': '', 'lastName': '', 'slug': 'stefan-golubovic', 'shortName': 'S. Golubović', 'position': 'F', 'jerseyNumber': '21', 'userCount': 7, 'gender': 'M', 'id': 1185131, 'fieldTranslations': {'nameTranslation': {'ar': 'ستيفان غولوبوفيتش'}, 'shortNameTranslation': {'ar': 'س. غولوبوفيتش'}}}",True,goal,regular,"{'x': 8, 'y': 51, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.2, 'z': 9.8}",0.3746,6640063,14,,834,"{'start': {'x': 51, 'y': 8}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 90.2}}",32,1866,834,shot,0.4489,,regular
"{'name': 'Nikola Furtula', 'firstName': '', 'lastName': '', 'slug': 'nikola-furtula', 'shortName': 'N. Furtula', 'position': 'F', 'jerseyNumber': '89', 'userCount': 16, 'gender': 'M', 'id': 878422, 'fieldTranslations': {'nameTranslation': {'ar': 'نيكولا فورتولا'}, 'shortNameTranslation': {'ar': 'ن. فورتولا'}}}",False,miss,set-piece,"{'x': 7, 'y': 41, 'z': 0}",head,close-high-right,"{'x': 0, 'y': 41.2, 'z': 47.2}",0.1468,6640062,8,,447,"{'start': {'x': 41, 'y': 7}, 'end': {'x': 58.8, 'y': 0}, 'goal': {'x': 58.8, 'y': 52.8}}",38,2253,447,shot,,,
"{'name': 'Marko Čavor', 'firstName': '', 'lastName': '', 'slug': 'marko-cavor', 'shortName': 'M. Čavor', 'position': 'D', 'jerseyNumber': '29', 'userCount': 7, 'gender': 'M', 'id': 909420, 'fieldTranslations': {'nameTranslation': {'ar': 'ماركو تشافور'}, 'shortNameTranslation': {'ar': 'م. تشافور'}}}",True,goal,regular,"{'x': 6, 'y': 38, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 51.9, 'z': 18}",0.1528,6640061,3,,165,"{'start': {'x': 38, 'y': 6}, 'end': {'x': 48.1, 'y': 0}, 'goal': {'x': 48.1, 'y': 82}}",43,2535,165,shot,0.3142,,regular
"{'name': 'Igor Poček', 'slug': 'igor-pocek', 'shortName': 'I. Poček', 'position': 'F', 'jerseyNumber': '10', 'userCount': 14, 'gender': 'M', 'id': 138949, 'fieldTranslations': {'nameTranslation': {'ar': 'إيغور بوتشيك'}, 'shortNameTranslation': {'ar': 'إ. بوتشيك'}}}",True,block,regular,"{'x': 9, 'y': 57, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}",0.3211,6640060,3,,163,"{'start': {'x': 57, 'y': 9}, 'block': {'x': 57, 'y': 9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",43,2537,163,shot,,"{'x': 9, 'y': 57, 'z': 0}",
