minute,value
1.0,-4
2.0,-4
3.0,-5
4.0,14
5.0,5
6.0,2
7.0,4
8.0,-28
9.0,-34
10.0,-16
11.0,21
12.0,15
13.0,31
14.0,7
15.0,8
16.0,-11
17.0,-20
18.0,-13
19.0,-34
20.0,-24
21.0,-14
22.0,-81
23.0,-51
24.0,-52
25.0,-36
26.0,-14
27.0,-34
28.0,-28
29.0,-23
30.0,-21
31.0,-54
32.0,-39
33.0,-50
34.0,-24
35.0,-46
36.0,-15
37.0,23
38.0,14
39.0,10
40.0,12
41.0,25
42.0,17
43.0,20
44.0,13
45.0,17
45.5,-2
46.0,5
47.0,27
48.0,30
49.0,81
50.0,51
51.0,54
52.0,55
53.0,33
54.0,21
55.0,38
56.0,31
57.0,17
58.0,8
59.0,10
60.0,10
61.0,11
62.0,12
63.0,24
64.0,30
65.0,19
66.0,17
67.0,-10
68.0,12
69.0,62
70.0,41
71.0,-26
72.0,9
73.0,36
74.0,22
75.0,19
76.0,56
77.0,27
78.0,7
79.0,15
80.0,20
81.0,20
82.0,24
83.0,29
84.0,16
85.0,8
86.0,3
87.0,-18
88.0,-45
89.0,-7
90.0,5
90.5,20
