minute,value
1.0,4
2.0,-8
3.0,11
4.0,14
5.0,44
6.0,34
7.0,30
8.0,33
9.0,36
10.0,18
11.0,25
12.0,50
13.0,30
14.0,64
15.0,34
16.0,27
17.0,53
18.0,6
19.0,3
20.0,-15
21.0,-9
22.0,-66
23.0,-39
24.0,-25
25.0,-19
26.0,-27
27.0,53
28.0,47
29.0,33
30.0,25
31.0,39
32.0,31
33.0,40
34.0,58
35.0,36
36.0,38
37.0,14
38.0,-35
39.0,-17
40.0,-13
41.0,-15
42.0,-10
43.0,4
44.0,-3
45.0,-6
45.5,0
46.0,-3
47.0,21
48.0,7
49.0,26
50.0,-22
51.0,-52
52.0,-34
53.0,61
54.0,-38
55.0,-13
56.0,5
57.0,24
58.0,71
59.0,68
60.0,40
61.0,28
62.0,-33
63.0,-8
64.0,-58
65.0,-47
66.0,-61
67.0,-76
68.0,-47
69.0,-25
70.0,-15
71.0,11
72.0,11
73.0,4
74.0,2
75.0,-38
76.0,-84
77.0,-53
78.0,-37
79.0,-25
80.0,-26
81.0,-13
82.0,-51
83.0,-27
84.0,-18
85.0,-35
86.0,-37
87.0,25
88.0,16
89.0,-24
90.0,-6
90.5,8
