minute,value
0.0,-70
1.0,-44
2.0,-100
3.0,-71
4.0,-46
5.0,-14
6.0,-13
7.0,7
8.0,13
9.0,-10
10.0,-11
11.0,9
12.0,-44
13.0,-23
14.0,-17
15.0,-5
16.0,-69
17.0,-33
18.0,-16
19.0,-9
20.0,-43
21.0,-21
22.0,-28
23.0,-11
24.0,-3
25.0,13
26.0,15
27.0,18
28.0,25
29.0,-28
30.0,9
31.0,-1
32.0,15
33.0,6
34.0,6
35.0,21
36.0,20
37.0,18
38.0,25
39.0,23
40.0,33
41.0,31
42.0,28
43.0,19
44.0,14
45.0,22
45.5,-101
46.0,2
47.0,4
48.0,3
49.0,18
50.0,12
51.0,2
52.0,18
53.0,12
54.0,-15
55.0,7
56.0,-2
57.0,4
58.0,-5
59.0,-6
60.0,-14
61.0,-9
62.0,-12
63.0,-7
64.0,-7
65.0,-27
66.0,-46
67.0,-20
68.0,-18
69.0,-18
70.0,56
71.0,6
72.0,-3
73.0,-3
74.0,13
75.0,1
76.0,-53
77.0,-38
78.0,-43
79.0,-9
80.0,9
81.0,4
82.0,-8
83.0,-8
84.0,-7
85.0,-32
86.0,-19
87.0,-39
88.0,-23
89.0,-8
90.0,8
90.5,27
