minute,value
1.0,-1
2.0,-10
3.0,-72
4.0,-97
5.0,-56
6.0,-49
7.0,-12
8.0,21
9.0,15
10.0,8
11.0,-40
12.0,-25
13.0,-14
14.0,-6
15.0,-2
16.0,-23
17.0,-31
18.0,-25
19.0,-19
20.0,-34
21.0,-4
22.0,17
23.0,15
24.0,10
25.0,11
26.0,62
27.0,37
28.0,21
29.0,9
30.0,-57
31.0,-100
32.0,-51
33.0,-55
34.0,-31
35.0,-4
36.0,7
37.0,21
38.0,13
39.0,-11
40.0,31
41.0,7
42.0,10
43.0,10
44.0,-70
45.0,-51
45.5,-60
46.0,-3
47.0,-5
48.0,-20
49.0,-7
50.0,-65
51.0,-20
52.0,-13
53.0,-9
54.0,-8
55.0,-26
56.0,-47
57.0,49
58.0,21
59.0,21
60.0,32
61.0,6
62.0,30
63.0,25
64.0,38
65.0,50
66.0,39
67.0,42
68.0,36
69.0,44
70.0,33
71.0,37
72.0,29
73.0,44
74.0,19
75.0,15
76.0,42
77.0,23
78.0,55
79.0,38
80.0,8
81.0,5
82.0,19
83.0,1
84.0,-9
85.0,8
86.0,10
87.0,13
88.0,11
89.0,29
90.0,-28
90.5,33
